date,fund,company,ticker,cusip,shares,market value ($),weight (%)
12/16/2025,IZRL,TOWER SEMICONDUCTOR LTD,TSEM,M87915274,"27,911","$3,300,475.75",2.60%
12/16/2025,IZRL,TEVA PHARMACEUTICAL-SP ADR,TEVA,881624209,"106,324","$3,203,542.12",2.52%
12/16/2025,IZRL,JFROG LTD,FROG,M6191J100,"44,743","$2,959,749.45",2.33%
12/16/2025,IZRL,UROGEN PHARMA LTD,URGN UQ,M96088105,"122,865","$2,807,465.25",2.21%
12/16/2025,IZRL,RP OPTICAL LAB LTD,RPOL,BRQQ0K0,"395,861","$2,746,946.54",2.16%
12/16/2025,IZRL,MAGIC SOFTWARE ENTERPRISES,MGIC,6328074,"101,040","$2,691,296.43",2.12%
12/16/2025,IZRL,TABOOLA.COM LTD,TBLA,M8744T106,"687,941","$2,682,969.90",2.11%
12/16/2025,IZRL,MATRIX IT LTD,MTRX,6747754,"56,200","$2,554,386.40",2.01%
12/16/2025,IZRL,QUALITAU LTD,QLTU,6221689,"14,181","$2,544,651.14",2.00%
12/16/2025,IZRL,PARTNER COMMUNICATIONS CO,PTNR,6374420,"212,145","$2,510,974.69",1.98%
12/16/2025,IZRL,COGNYTE SOFTWARE LTD,CGNT,M25133105,"262,058","$2,492,171.58",1.96%
12/16/2025,IZRL,PLAYTIKA HOLDING CORP,PLTK,72815L107,"596,523","$2,451,709.53",1.93%
12/16/2025,IZRL,ITURAN LOCATION AND CONTROL,ITRN,M6158M104,"55,447","$2,427,469.66",1.91%
12/16/2025,IZRL,CELLCOM ISRAEL LTD,CEL,B23WQK8,"205,057","$2,409,205.90",1.90%
12/16/2025,IZRL,ISROTEL LTD,ISRO,6468226,"54,972","$2,363,375.01",1.86%
12/16/2025,IZRL,TELSYS LTD,TLSY,6878977,"35,715","$2,353,796.62",1.85%
12/16/2025,IZRL,FATTAL HOLDINGS 1998 LTD,FTAL,BG1YKN5,"11,987","$2,323,362.87",1.83%
12/16/2025,IZRL,ONE SOFTWARE TECHNOLOGIES LT,ONE,6987709,"80,820","$2,296,382.98",1.81%
12/16/2025,IZRL,ARYT INDUSTRIES LTD,ARYT,6049740,"167,531","$2,242,647.72",1.77%
12/16/2025,IZRL,ORBIT TECHNOLOGIES LTD,ORBI,6660516,"175,964","$2,253,097.35",1.77%
12/16/2025,IZRL,BRAINSWAY LTD-ADR,BWAY,10501L106,"128,775","$2,232,958.50",1.76%
12/16/2025,IZRL,BEZEQ THE ISRAELI TELECOM CO,BEZQ,6098032,"1,049,550","$2,185,881.79",1.72%
12/16/2025,IZRL,PERION NETWORK LTD,PERI,M78673114,"222,098","$2,176,560.40",1.71%
12/16/2025,IZRL,RISKIFIED LTD-A,RSKD,M8216R109,"450,197","$2,174,451.51",1.71%
12/16/2025,IZRL,ELBIT SYSTEMS LTD,ESLT,6308913,"4,181","$2,150,113.29",1.69%
12/16/2025,IZRL,ISSTA LTD,ISTA,6458744,"64,320","$2,112,496.11",1.66%
12/16/2025,IZRL,SAPIENS INTERNATIONAL CORP,SPNS,G7T16G103,"48,549","$2,108,968.56",1.66%
12/16/2025,IZRL,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"2,090,735","$2,090,735.25",1.65%
12/16/2025,IZRL,HILAN LTD,HLAN,6267230,"25,401","$2,101,857.23",1.65%
12/16/2025,IZRL,CHECK POINT SOFTWARE TECH,CHKP,M22465104,"11,130","$2,084,537.70",1.64%
12/16/2025,IZRL,CELLEBRITE DI LTD,CLBT,M2197Q107,"115,360","$2,059,176.00",1.62%
12/16/2025,IZRL,MEDIWOUND LTD,MDWD UQ,M68830112,"107,604","$2,049,856.20",1.61%
12/16/2025,IZRL,NOVA LTD,NVMI,M7516K103,"6,303","$2,043,432.60",1.61%
12/16/2025,IZRL,RADCOM LTD,RDCM,M81865111,"152,656","$2,047,116.96",1.61%
12/16/2025,IZRL,ETORO GROUP LTD-A,ETOR,G32089107,"54,815","$2,003,488.25",1.58%
12/16/2025,IZRL,NAYAX LTD,NYAX,BMXT7N9,"44,644","$2,011,078.64",1.58%
12/16/2025,IZRL,TAT TECHNOLOGIES LTD,TATTF,B0H5D20,"51,061","$2,009,249.24",1.58%
12/16/2025,IZRL,AUDIOCODES LTD,AUDC,M15342104,"224,484","$1,991,173.08",1.57%
12/16/2025,IZRL,RADWARE LTD,RDWR,M81873107,"83,334","$1,980,015.84",1.56%
12/16/2025,IZRL,INMODE LTD,INMD,M5425M103,"137,228","$1,966,477.24",1.55%
12/16/2025,IZRL,MALAM - TEAM LTD,MLTM,6875923,"50,164","$1,967,705.62",1.55%
12/16/2025,IZRL,HOLMES PLACE INTERNATIONAL L,HLMS,BFN3WG0,"906,005","$1,937,409.98",1.53%
12/16/2025,IZRL,CYBERARK SOFTWARE LTD/ISRAEL,CYBR,M2682V108,"4,293","$1,926,913.05",1.52%
12/16/2025,IZRL,ALLOT LTD,ALLT,B5MN8M9,"204,471","$1,905,815.87",1.50%
12/16/2025,IZRL,FIVERR INTERNATIONAL LTD,FVRR,M4R82T106,"94,771","$1,893,524.58",1.49%
12/16/2025,IZRL,CAMTEK LTD,CAMT,M20791105,"17,086","$1,868,354.10",1.47%
12/16/2025,IZRL,GILAT SATELLITE NETWORKS LTD,GILT,M51474118,"150,412","$1,845,555.24",1.45%
12/16/2025,IZRL,DANEL (ADIR YEOSHUA) LTD,DANE,6253433,"12,849","$1,814,828.25",1.43%
