date,fund,company,ticker,cusip,shares,market value ($),weight (%)
08/06/2026,ARKQ,TESLA INC,TSLA,88160R101,"576,555","$185,391,260.25",9.47%
08/06/2026,ARKQ,TERADYNE INC,TER,880770102,"332,231","$129,367,429.09",6.61%
08/06/2026,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,50077B207,"2,292,084","$126,843,928.56",6.48%
08/06/2026,ARKQ,ADVANCED MICRO DEVICES,AMD,007903107,"237,916","$114,687,407.80",5.86%
08/06/2026,ARKQ,SPACE EXPLORATION TECHN-CL A,SPCX,84615Q103,"1,035,840","$112,150,396.80",5.73%
08/06/2026,ARKQ,ALPHABET INC-CL C,GOOG,02079K107,"265,707","$95,689,061.91",4.89%
08/06/2026,ARKQ,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"548,058","$86,828,828.94",4.43%
08/06/2026,ARKQ,ROCKET LAB,RKLB UQ,773121108,"992,603","$74,266,556.46",3.79%
08/06/2026,ARKQ,AMAZON.COM INC,AMZN,023135106,"270,041","$73,626,678.65",3.76%
08/06/2026,ARKQ,NVIDIA CORP,NVDA,67066G104,"312,411","$68,486,739.42",3.50%
08/06/2026,ARKQ,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,"164,491","$68,099,274.00",3.48%
08/06/2026,ARKQ,L3HARRIS TECHNOLOGIES INC,LHX,502431109,"221,151","$63,275,724.12",3.23%
08/06/2026,ARKQ,DEERE & CO,DE,244199105,"100,093","$61,256,916.00",3.13%
08/06/2026,ARKQ,AEROVIRONMENT INC,AVAV,008073108,"336,093","$56,483,789.58",2.88%
08/06/2026,ARKQ,ARCHER AVIATION INC-A,ACHR,03945R102,"9,127,974","$47,465,464.80",2.42%
08/06/2026,ARKQ,TRIMBLE INC,TRMB,896239100,"683,460","$40,037,086.80",2.04%
08/06/2026,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,500458401,"800,887","$36,160,055.26",1.85%
08/06/2026,ARKQ,AURORA INNOVATION INC,AUR,051774107,"5,187,015","$34,701,130.35",1.77%
08/06/2026,ARKQ,BROADCOM INC,AVGO,11135F101,"81,438","$34,063,886.64",1.74%
08/06/2026,ARKQ,CATERPILLAR INC,CAT,149123101,"38,923","$33,905,046.84",1.73%
