date,fund,company,ticker,cusip,shares,market value ($),weight (%)
08/04/2026,PRNT,DASSAULT SYSTEMES SE,DSY FP,BM8H5Y5,"140,010","$3,343,892.80",5.57%
08/04/2026,PRNT,PTC INC,PTC,69370C100,"23,019","$3,219,322.25",5.36%
08/04/2026,PRNT,SIEMENS AG-REG,SIE,5727973,"9,631","$3,162,629.69",5.27%
08/04/2026,PRNT,AUTODESK INC,ADSK,052769106,"13,382","$3,140,889.22",5.23%
08/04/2026,PRNT,DENTSPLY SIRONA INC,XRAY UW,24906P109,"207,727","$2,935,182.51",4.89%
08/04/2026,PRNT,SYNOPSYS INC,SNPS,871607107,"7,030","$2,756,252.10",4.59%
08/04/2026,PRNT,HP INC,HPQ,40434L105,"90,898","$2,465,153.76",4.11%
08/04/2026,PRNT,VELO3D INC,VELO,92259N302,"209,897","$2,388,627.86",3.98%
08/04/2026,PRNT,BICO GROUP AB,BICO,BKMFJ94,"1,527,673","$2,380,361.69",3.96%
08/04/2026,PRNT,RENISHAW PLC,RSW,0732358,"34,439","$2,345,117.59",3.91%
08/04/2026,PRNT,3D SYSTEMS CORP,DDD,88554D205,"822,291","$2,327,083.53",3.88%
08/04/2026,PRNT,STRAUMANN HOLDING AG-REG,STMN SE,BQ7ZV06,"18,259","$2,318,996.67",3.86%
08/04/2026,PRNT,PROTO LABS INC,PRLB,743713109,"28,649","$2,299,082.25",3.83%
08/04/2026,PRNT,NANO DIMENSION LTD - ADR,NNDM,63008G203,"1,461,479","$2,279,907.24",3.80%
08/04/2026,PRNT,STRATASYS LTD,SSYS,M85548101,"275,002","$2,235,766.26",3.72%
08/04/2026,PRNT,MATERIALISE NV-ADR,MTLS,57667T100,"342,123","$2,227,220.73",3.71%
08/04/2026,PRNT,TITOMIC LTD,TTT,BYZ03N6,"16,946,200","$2,075,766.27",3.46%
08/04/2026,PRNT,XOMETRY INC-A,XMTR,98423F109,"22,804","$1,984,176.04",3.30%
08/04/2026,PRNT,NIKON CORP,7731,6642321,"159,759","$1,900,293.41",3.16%
08/04/2026,PRNT,HEXAGON AB-B SHS,HEXAB S,BNZFHC1,"116,745","$1,170,557.08",1.95%
08/04/2026,PRNT,GENERAL ELECTRIC,GE,369604301,"3,097","$1,142,576.21",1.90%
08/04/2026,PRNT,LINCOLN ELECTRIC HOLDINGS,LECO,533900106,"4,265","$1,142,124.35",1.90%
08/04/2026,PRNT,KAISER ALUMINUM CORP,KALU,483007704,"6,897","$1,130,280.36",1.88%
08/04/2026,PRNT,MOOG INC-CLASS A,MOG/A,615394202,"2,750","$1,088,670.00",1.81%
08/04/2026,PRNT,MICHELIN (CGDE),ML,BPBPJ01,"26,744","$1,069,993.95",1.78%
08/04/2026,PRNT,OC OERLIKON CORP AG-REG,OERL,4612757,"181,314","$1,069,712.32",1.78%
08/04/2026,PRNT,L3HARRIS TECHNOLOGIES INC,LHX,502431109,"3,822","$1,061,980.92",1.77%
08/04/2026,PRNT,AMETEK INC,AME,031100100,"4,110","$1,001,894.70",1.67%
08/04/2026,PRNT,ALIGN TECHNOLOGY INC,ALGN,016255101,"5,467","$945,189.63",1.57%
08/04/2026,PRNT,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"338,667","$338,667.08",0.56%
