date,fund,company,ticker,cusip,shares,market value ($),weight (%)
11/21/2024,ARKK,TESLA INC,TSLA,88160R101,"2,862,599","$979,094,735.97",15.18%
11/21/2024,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"2,136,281","$683,631,282.81",10.60%
11/21/2024,ARKK,ROKU INC,ROKU,77543R102,"8,072,065","$554,631,586.15",8.60%
11/21/2024,ARKK,ROBLOX CORP -CLASS A,RBLX,771049103,"7,611,633","$392,151,332.16",6.08%
11/21/2024,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"5,515,617","$342,630,128.04",5.31%
11/21/2024,ARKK,ROBINHOOD MARKETS INC - A,HOOD,770700102,"9,428,971","$340,197,273.68",5.28%
11/21/2024,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,"6,492,370","$306,829,406.20",4.76%
11/21/2024,ARKK,BLOCK INC,SQ,852234103,"3,216,225","$288,495,382.50",4.47%
11/21/2024,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,"2,703,965","$281,050,122.10",4.36%
11/21/2024,ARKK,UIPATH INC - CLASS A,PATH,90364P105,"12,890,742","$165,903,849.54",2.57%
11/21/2024,ARKK,META PLATFORMS INC-CLASS A,META,30303M102,"271,914","$153,772,805.28",2.38%
11/21/2024,ARKK,DRAFTKINGS INC-CL A,DKNG UW,26142V105,"3,347,274","$146,610,601.20",2.27%
11/21/2024,ARKK,TEMPUS AI INC,TEM,88023B103,"2,399,657","$139,540,054.55",2.16%
11/21/2024,ARKK,PAGERDUTY INC,PD,69553P100,"7,357,712","$138,619,294.08",2.15%
11/21/2024,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,"3,170,790","$130,351,176.90",2.02%
11/21/2024,ARKK,TRADE DESK INC/THE -CLASS A,TTD,88339J105,"965,971","$119,683,806.90",1.86%
11/21/2024,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,"4,829,752","$118,280,626.48",1.83%
11/21/2024,ARKK,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,"19,401,225","$117,183,399.00",1.82%
11/21/2024,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,"8,762,375","$114,962,360.00",1.78%
11/21/2024,ARKK,VERACYTE INC,VCYT,92337F107,"2,849,544","$111,702,124.80",1.73%
11/21/2024,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,"8,304,033","$110,609,719.56",1.72%
11/21/2024,ARKK,AMAZON.COM INC,AMZN,023135106,"483,501","$98,092,682.88",1.52%
11/21/2024,ARKK,TERADYNE INC,TER,880770102,"836,319","$86,625,922.02",1.34%
11/21/2024,ARKK,SOFI TECHNOLOGIES INC,SOFI,83406F102,"5,773,699","$84,700,164.33",1.31%
11/21/2024,ARKK,ARCHER AVIATION INC-A,ACHR,03945R102,"16,329,653","$82,628,044.18",1.28%
11/21/2024,ARKK,NATERA INC,NTRA,632307104,"453,301","$76,100,171.88",1.18%
11/21/2024,ARKK,ADVANCED MICRO DEVICES,AMD,007903107,"529,862","$72,909,011.20",1.13%
11/21/2024,ARKK,PINTEREST INC- CLASS A,PINS,72352L106,"2,477,081","$72,405,077.63",1.12%
11/21/2024,ARKK,ILLUMINA INC,ILMN,452327109,"388,066","$51,100,530.88",0.79%
11/21/2024,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,"20,891,464","$35,933,318.08",0.56%
11/21/2024,ARKK,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"23,939,081","$23,939,081.31",0.37%
11/21/2024,ARKK,CERUS CORP,CERS,157085101,"12,708,260","$21,095,711.60",0.33%
11/21/2024,ARKK,PRIME MEDICINE INC,PRME,74168J101,"2,364,531","$7,069,947.69",0.11%
11/21/2024,ARKK,UNITY SOFTWARE INC,U,91332U101,"1,712","$37,030.56",0.00%
