date,fund,company,ticker,cusip,shares,market value ($),weight (%)
07/20/2021,ARKF,SQUARE INC - A,SQ,852234103,"1,638,840","$382,980,519.60",10.32%
07/20/2021,ARKF,SHOPIFY INC - CLASS A,SHOP,82509L107,"154,509","$227,438,793.09",6.13%
07/20/2021,ARKF,PAYPAL HOLDINGS INC,PYPL,70450Y103,"638,921","$188,385,856.85",5.08%
07/20/2021,ARKF,SEA LTD-ADR,SE,81141R100,"598,492","$163,292,557.28",4.40%
07/20/2021,ARKF,ZILLOW GROUP INC - C,Z,98954M200,"1,490,461","$156,155,598.97",4.21%
07/20/2021,ARKF,TWILIO INC - A,TWLO,90138F102,"366,756","$139,022,529.36",3.75%
07/20/2021,ARKF,ADYEN NV,ADYEN,BZ1HM42,"52,013","$131,862,560.90",3.55%
07/20/2021,ARKF,MERCADOLIBRE INC,MELI,58733R102,"85,251","$127,643,764.77",3.44%
07/20/2021,ARKF,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"567,547","$125,206,543.67",3.37%
07/20/2021,ARKF,JD.COM INC-ADR,JD,47215P106,"1,622,974","$120,457,130.28",3.25%
07/20/2021,ARKF,PINTEREST INC- CLASS A,PINS,72352L106,"1,633,470","$116,564,419.20",3.14%
07/20/2021,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,"1,511,234","$105,741,042.98",2.85%
07/20/2021,ARKF,DOCUSIGN INC,DOCU,256163106,"349,033","$101,038,072.84",2.72%
07/20/2021,ARKF,Z HOLDINGS CORP,4689,6084848,"18,320,126","$96,657,717.61",2.60%
07/20/2021,ARKF,MEITUAN-CLASS B,3690,BGJW376,"2,700,758","$95,992,659.74",2.59%
07/20/2021,ARKF,FACEBOOK INC-CLASS A,FB,30303M102,"285,505","$96,200,909.75",2.59%
07/20/2021,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,"696,741","$81,769,523.76",2.20%
07/20/2021,ARKF,ZHONGAN ONLINE P&C INSURAN-H,6060,BYZQ099,"13,696,663","$79,491,371.82",2.14%
07/20/2021,ARKF,PINDUODUO INC-ADR,PDD,722304102,"740,052","$77,476,043.88",2.09%
07/20/2021,ARKF,OPENDOOR TECHNOLOGIES INC,OPEN,683712103,"5,408,964","$76,753,199.16",2.07%
07/20/2021,ARKF,INTUIT INC,INTU,461202103,"143,286","$71,468,191.08",1.93%
07/20/2021,ARKF,TCS GROUP HOLDING-GDR REG S,TCS LI,87238U203,"830,374","$69,900,883.32",1.88%
07/20/2021,ARKF,WORKDAY INC-CLASS A,WDAY,98138H101,"280,135","$63,352,530.25",1.71%
07/20/2021,ARKF,PING AN HEALTHCARE AND TECHN,1833,BDRYVB3,"5,738,900","$61,702,646.41",1.66%
07/20/2021,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,82837P408,"691,481","$59,716,299.16",1.61%
07/20/2021,ARKF,UIPATH INC - CLASS A,PATH,90364P105,"957,329","$57,602,485.93",1.55%
07/20/2021,ARKF,SNAP INC - A,SNAP,83304A106,"960,174","$57,207,166.92",1.54%
07/20/2021,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,"252,475","$52,744,552.25",1.42%
07/20/2021,ARKF,KE HOLDINGS INC-ADR,BEKE,482497104,"1,324,080","$49,163,090.40",1.32%
07/20/2021,ARKF,DRAFTKINGS INC - CL A,DKNG,26142R104,"1,094,732","$48,890,731.12",1.32%
07/20/2021,ARKF,YEAHKA LTD,9923,BL58D39,"8,506,000","$47,012,920.00",1.27%
07/20/2021,ARKF,AMAZON.COM INC,AMZN,023135106,"12,402","$44,022,015.18",1.19%
07/20/2021,ARKF,BILL.COM HOLDINGS INC,BILL,090043100,"220,241","$41,524,238.14",1.12%
07/20/2021,ARKF,DISCOVERY LTD,DSY,6177878,"5,069,966","$40,907,581.58",1.10%
07/20/2021,ARKF,TELADOC HEALTH INC,TDOC,87918A105,"262,125","$39,677,861.25",1.07%
07/20/2021,ARKF,LENDINGCLUB CORP,LC,52603A208,"2,475,325","$37,451,667.25",1.01%
07/20/2021,ARKF,BASE INC,4477,BKRQ8Q2,"2,603,000","$36,538,755.19",0.98%
07/20/2021,ARKF,STONECO LTD-A,STNE,G85158106,"577,748","$32,232,560.92",0.87%
07/20/2021,ARKF,SCHWAB (CHARLES) CORP,SCHW,808513105,"350,298","$23,357,870.64",0.63%
07/20/2021,ARKF,JSC KASPI.KZ GDR-REG S,KSPI,BMXZ8G7,"228,615","$21,764,148.00",0.59%
07/20/2021,ARKF,ALPHABET INC-CL C,GOOG,02079K107,"7,386","$19,093,400.88",0.51%
07/20/2021,ARKF,FARFETCH LTD-CLASS A,FTCH,30744W107,"393,042","$18,186,053.34",0.49%
07/20/2021,ARKF,HDFC BANK LTD-ADR,HDB,40415F101,"257,568","$17,828,856.96",0.48%
07/20/2021,ARKF,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,"9,563,093.36","$9,563,093.36",0.26%
07/20/2021,ARKF,SOUTH AFRICAN RAND,,ZAR,136.75,$9.38,0.00%
