date,fund,company,ticker,cusip,shares,market value ($),weight (%)
07/17/2024,ARKF,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"413,638","$104,025,820.62",11.21%
07/17/2024,ARKF,SHOPIFY INC - CLASS A,SHOP,82509L107,"1,100,095","$76,698,623.40",8.26%
07/17/2024,ARKF,BLOCK INC,SQ,852234103,"926,702","$66,787,413.14",7.20%
07/17/2024,ARKF,DRAFTKINGS INC-CL A,DKNG UW,26142V105,"1,327,432","$52,845,067.92",5.69%
07/17/2024,ARKF,ROBINHOOD MARKETS INC - A,HOOD,770700102,"1,808,273","$44,537,763.99",4.80%
07/17/2024,ARKF,TOAST INC-CLASS A,TOST,888787108,"1,567,206","$42,784,723.80",4.61%
07/17/2024,ARKF,ARK BITCOIN ETF HOLDCO (ARKF),,MM005473T,"629,903","$41,088,572.69",4.43%
07/17/2024,ARKF,SOFI TECHNOLOGIES INC,SOFI,83406F102,"4,504,769","$34,911,959.75",3.76%
07/17/2024,ARKF,PINTEREST INC- CLASS A,PINS,72352L106,"835,025","$34,035,619.00",3.67%
07/17/2024,ARKF,ADYEN NV,ADYEN,BZ1HM42,"27,637","$34,000,120.80",3.66%
07/17/2024,ARKF,ROBLOX CORP -CLASS A,RBLX,771049103,"813,454","$33,579,381.12",3.62%
07/17/2024,ARKF,ROKU INC,ROKU,77543R102,"485,247","$31,410,038.31",3.38%
07/17/2024,ARKF,UIPATH INC - CLASS A,PATH,90364P105,"2,289,056","$29,071,011.20",3.13%
07/17/2024,ARKF,INTUIT INC,INTU,461202103,"42,072","$28,026,262.80",3.02%
07/17/2024,ARKF,MERCADOLIBRE INC,MELI,58733R102,"15,307","$26,334,622.01",2.84%
07/17/2024,ARKF,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"893,370","$25,612,917.90",2.76%
07/17/2024,ARKF,DISCOVERY LTD,DSY,6177878,"2,756,400","$21,236,978.34",2.29%
07/17/2024,ARKF,JSC KASPI.KZ ADR,KSPI,BJY21K1,"148,268","$20,558,099.54",2.22%
07/17/2024,ARKF,META PLATFORMS INC-CLASS A,META,30303M102,"41,915","$20,529,547.85",2.21%
07/17/2024,ARKF,GLOBAL-E ONLINE LTD,GLBE,M5216V106,"494,192","$18,334,523.20",1.98%
07/17/2024,ARKF,NU HOLDINGS LTD/CAYMAN ISL-A,NU UN,G6683N103,"1,346,497","$18,285,429.26",1.97%
07/17/2024,ARKF,LY CORP,4689,6084848,"5,941,230","$15,134,860.98",1.63%
07/17/2024,ARKF,SEA LTD-ADR,SE,81141R100,"200,646","$14,290,008.12",1.54%
07/17/2024,ARKF,NVIDIA CORP,NVDA,67066G104,"106,200","$13,419,432.00",1.45%
07/17/2024,ARKF,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,"41,901","$12,507,448.50",1.35%
07/17/2024,ARKF,AVIDXCHANGE HOLDINGS INC,AVDX,05368X102,"961,046","$12,147,621.44",1.31%
07/17/2024,ARKF,BILL HOLDINGS INC,BILL,090043100,"193,758","$10,798,133.34",1.16%
07/17/2024,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,"72,604","$10,812,187.68",1.16%
07/17/2024,ARKF,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,"26,218","$9,675,752.90",1.04%
07/17/2024,ARKF,ZILLOW GROUP INC - C,Z,98954M200,"162,874","$8,798,453.48",0.95%
07/17/2024,ARKF,PAYPAL HOLDINGS INC,PYPL,70450Y103,"138,244","$8,544,861.64",0.92%
07/17/2024,ARKF,REDDIT INC-CL A,RDDT,75734B100,"87,529","$6,165,542.76",0.66%
07/17/2024,ARKF,IBOTTA INC-CL A,IBTA,451051106,"12,654","$870,342.12",0.09%
07/17/2024,ARKF,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"229,578","$229,578.16",0.02%
