date,fund,company,ticker,cusip,shares,market value ($),weight (%)
03/27/2026,IZRL,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"4,288,631","$4,288,630.60",3.40%
03/27/2026,IZRL,TOWER SEMICONDUCTOR LTD,TSEM,M87915274,"18,090","$3,159,961.20",2.51%
03/27/2026,IZRL,ELBIT SYSTEMS LTD,ESLT,6308913,"3,157","$2,855,350.14",2.27%
03/27/2026,IZRL,MATRIX IT LTD,MTRX,6747754,"94,177","$2,636,166.14",2.09%
03/27/2026,IZRL,QUALITAU LTD,QLTU,6221689,"10,801","$2,622,287.77",2.08%
03/27/2026,IZRL,BRAINSWAY LTD-ADR,BWAY,10501L106,"193,686","$2,612,824.14",2.07%
03/27/2026,IZRL,ITURAN LOCATION AND CONTROL,ITRN,M6158M104,"50,525","$2,574,248.75",2.04%
03/27/2026,IZRL,P.C.B TECHNOLOGIES LTD,PCBT,B054MX3,"468,589","$2,541,398.31",2.02%
03/27/2026,IZRL,TELSYS LTD,TLSY,6878977,"28,414","$2,520,954.98",2.00%
03/27/2026,IZRL,RADWARE LTD,RDWR,M81873107,"91,580","$2,476,323.20",1.96%
03/27/2026,IZRL,CAMTEK LTD,CAMT,M20791105,"15,354","$2,454,490.44",1.95%
03/27/2026,IZRL,BEZEQ THE ISRAELI TELECOM CO,BEZQ,6098032,"963,930","$2,408,518.03",1.91%
03/27/2026,IZRL,PERION NETWORK LTD,PERI,M78673114,"233,860","$2,404,080.80",1.91%
03/27/2026,IZRL,WIX.COM LTD,WIX,M98068105,"26,621","$2,382,978.82",1.89%
03/27/2026,IZRL,RP OPTICAL LAB LTD,RPOL,BRQQ0K0,"194,076","$2,352,811.61",1.87%
03/27/2026,IZRL,NOVA LTD,NVMI,M7516K103,"5,082","$2,305,246.02",1.83%
03/27/2026,IZRL,PARTNER COMMUNICATIONS CO,PTNR,6374420,"187,982","$2,218,961.24",1.76%
03/27/2026,IZRL,ASHOT -ASHKELON INDUSTRIES,ASHO,6051875,"64,941","$2,196,122.51",1.74%
03/27/2026,IZRL,KAMADA LTD,KMDA,B0L2CR5,"269,557","$2,197,218.49",1.74%
03/27/2026,IZRL,AUDIOCODES LTD,AUDC,M15342104,"254,834","$2,176,282.36",1.73%
03/27/2026,IZRL,DANEL (ADIR YEOSHUA) LTD,DANE,6253433,"14,992","$2,175,262.91",1.73%
03/27/2026,IZRL,INMODE LTD,INMD,M5425M103,"157,726","$2,168,732.50",1.72%
03/27/2026,IZRL,BET SHEMESH ENGINES HOLDINGS,BSEN,6103936,"8,684","$2,151,260.49",1.71%
03/27/2026,IZRL,COMPUGEN LTD,CGEN,6432403,"1,049,873","$2,159,700.46",1.71%
03/27/2026,IZRL,CELLCOM ISRAEL LTD,CEL,B23WQK8,"188,584","$2,141,837.74",1.70%
03/27/2026,IZRL,ETORO GROUP LTD-A,ETOR,G32089107,"70,705","$2,124,685.25",1.69%
03/27/2026,IZRL,GILAT SATELLITE NETWORKS LTD,GILT,M51474118,"126,911","$2,102,915.27",1.67%
03/27/2026,IZRL,NICE LTD - SPON ADR,NICE,653656108,"19,245","$2,105,595.45",1.67%
03/27/2026,IZRL,NAYAX LTD,NYAX,BMXT7N9,"37,598","$2,082,313.86",1.65%
03/27/2026,IZRL,UROGEN PHARMA LTD,URGN UQ,M96088105,"115,545","$2,068,255.50",1.64%
03/27/2026,IZRL,RADCOM LTD,RDCM,M81865111,"172,735","$2,048,637.10",1.63%
03/27/2026,IZRL,MEDIWOUND LTD,MDWD UQ,M68830112,"129,961","$2,041,687.31",1.62%
03/27/2026,IZRL,TEVA PHARMACEUTICAL-SP ADR,TEVA,881624209,"68,279","$2,033,348.62",1.61%
03/27/2026,IZRL,ALPHA TAU MEDICAL LTD,DRTS,M0740A108,"292,134","$2,015,724.60",1.60%
03/27/2026,IZRL,AMAL HOLDINGS,AMAL,BV6MJF4,"347,360","$2,016,893.28",1.60%
03/27/2026,IZRL,ISSTA LTD,ISTA,6458744,"60,469","$2,021,742.29",1.60%
03/27/2026,IZRL,ISROTEL LTD,ISRO,6468226,"40,546","$1,966,180.25",1.56%
03/27/2026,IZRL,TAT TECHNOLOGIES LTD,TATTF,B0H5D20,"42,690","$1,961,193.17",1.56%
03/27/2026,IZRL,COGNYTE SOFTWARE LTD,CGNT,M25133105,"240,953","$1,944,490.71",1.54%
03/27/2026,IZRL,FATTAL HOLDINGS 1998 LTD,FTAL,BG1YKN5,"10,362","$1,943,143.60",1.54%
03/27/2026,IZRL,ARYT INDUSTRIES LTD,ARYT,6049740,"120,163","$1,895,696.39",1.50%
03/27/2026,IZRL,JFROG LTD,FROG,M6191J100,"39,541","$1,854,868.31",1.47%
03/27/2026,IZRL,RISKIFIED LTD-A,RSKD,M8216R109,"474,057","$1,853,562.87",1.47%
03/27/2026,IZRL,PLAYTIKA HOLDING CORP,PLTK,72815L107,"614,004","$1,817,451.84",1.44%
03/27/2026,IZRL,CELLEBRITE DI LTD,CLBT,M2197Q107,"126,183","$1,740,063.57",1.38%
03/27/2026,IZRL,PALO ALTO NETWORKS INC,PANW,697435105,"10,866","$1,699,007.76",1.35%
