date,fund,company,ticker,cusip,shares,market value ($),weight (%)
03/21/2022,ARKF,BLOCK INC,SQ,852234103,"1,537,091","$216,176,478.24",13.85%
03/21/2022,ARKF,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"851,857","$158,394,290.58",10.15%
03/21/2022,ARKF,SHOPIFY INC - CLASS A,SHOP,82509L107,"179,955","$140,364,900.00",8.99%
03/21/2022,ARKF,TWILIO INC - A,TWLO,90138F102,"621,438","$99,218,791.08",6.36%
03/21/2022,ARKF,UIPATH INC - CLASS A,PATH,90364P105,"2,632,045","$78,671,825.05",5.04%
03/21/2022,ARKF,SEA LTD-ADR,SE,81141R100,"610,957","$74,866,670.78",4.80%
03/21/2022,ARKF,MERCADOLIBRE INC,MELI,58733R102,"60,637","$71,886,982.61",4.61%
03/21/2022,ARKF,DISCOVERY LTD,DSY,6177878,"5,921,575","$69,669,545.83",4.46%
03/21/2022,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,82837P408,"475,095","$65,230,543.50",4.18%
03/21/2022,ARKF,ROBINHOOD MARKETS INC - A,HOOD,770700102,"4,799,687","$64,507,793.28",4.13%
03/21/2022,ARKF,ADYEN NV,ADYEN,BZ1HM42,"30,031","$61,111,619.45",3.92%
03/21/2022,ARKF,TELADOC HEALTH INC,TDOC,87918A105,"887,384","$61,194,000.64",3.92%
03/21/2022,ARKF,ZILLOW GROUP INC - C,Z,98954M200,"1,037,705","$57,063,397.95",3.66%
03/21/2022,ARKF,DRAFTKINGS INC - CL A,DKNG,26142R104,"2,317,009","$45,459,716.58",2.91%
03/21/2022,ARKF,STONECO LTD-A,STNE,G85158106,"2,657,254","$36,271,517.10",2.32%
03/21/2022,ARKF,BILL.COM HOLDINGS INC,BILL,090043100,"156,581","$35,204,106.23",2.26%
03/21/2022,ARKF,TOAST INC-CLASS A,TOST,888787108,"1,459,508","$28,679,332.20",1.84%
03/21/2022,ARKF,JD.COM INC-ADR,JD,47215P106,"355,470","$23,151,761.10",1.48%
03/21/2022,ARKF,NU HOLDINGS LTD/CAYMAN ISL-A,NU UN,G6683N103,"2,833,494","$22,271,262.84",1.43%
03/21/2022,ARKF,ETSY INC,ETSY,29786A106,"139,055","$20,580,140.00",1.32%
03/21/2022,ARKF,GLOBAL-E ONLINE LTD,GLBE,M5216V106,"558,861","$20,258,711.25",1.30%
03/21/2022,ARKF,Z HOLDINGS CORP,4689,6084848,"4,538,984","$20,144,468.68",1.29%
03/21/2022,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,"141,712","$19,400,372.80",1.24%
03/21/2022,ARKF,INTUIT INC,INTU,461202103,"37,505","$17,997,524.35",1.15%
03/21/2022,ARKF,LENDINGCLUB CORP,LC,52603A208,"919,784","$15,121,248.96",0.97%
03/21/2022,ARKF,TWITTER INC,TWTR,90184L102,"378,326","$14,289,373.02",0.92%
03/21/2022,ARKF,JSC KASPI.KZ GDR-REG S,KSPI,BMXZ8G7,"210,782","$10,644,491.00",0.68%
03/21/2022,ARKF,FARFETCH LTD-CLASS A,FTCH,30744W107,"733,379","$10,509,321.07",0.67%
03/21/2022,ARKF,TCS GROUP HOLDING-GDR REG S,TCS LI,87238U203,"607,059","$1,453,906.31",0.09%
03/21/2022,ARKF,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,"1,043,173","$1,043,173.23",0.07%
03/21/2022,ARKF,DOCUSIGN INC,DOCU,256163106,200,"$19,102.00",0.00%
03/21/2022,ARKF,SOUTH AFRICAN RAND,,ZAR,137,$9.14,0.00%
