date,fund,company,ticker,cusip,shares,market value ($),weight (%)
12/30/2025,IZRL,TOWER SEMICONDUCTOR LTD,TSEM,M87915274,"27,598","$3,342,393.78",2.67%
12/30/2025,IZRL,RP OPTICAL LAB LTD,RPOL,BRQQ0K0,"391,421","$3,319,679.92",2.65%
12/30/2025,IZRL,TEVA PHARMACEUTICAL-SP ADR,TEVA,881624209,"105,131","$3,317,934.36",2.65%
12/30/2025,IZRL,TABOOLA.COM LTD,TBLA,M8744T106,"680,235","$3,101,871.60",2.48%
12/30/2025,IZRL,JFROG LTD,FROG,M6191J100,"44,241","$2,922,560.46",2.33%
12/30/2025,IZRL,UROGEN PHARMA LTD,URGN UQ,M96088105,"121,484","$2,834,221.72",2.26%
12/30/2025,IZRL,ISROTEL LTD,ISRO,6468226,"54,355","$2,663,498.30",2.13%
12/30/2025,IZRL,MAGIC SOFTWARE ENTERPRISES,MGIC,6328074,"99,907","$2,670,630.49",2.13%
12/30/2025,IZRL,QUALITAU LTD,QLTU,6221689,"14,022","$2,630,817.99",2.10%
12/30/2025,IZRL,PARTNER COMMUNICATIONS CO,PTNR,6374420,"209,766","$2,526,904.27",2.02%
12/30/2025,IZRL,MATRIX IT LTD,MTRX,6747754,"55,570","$2,485,642.76",1.99%
12/30/2025,IZRL,TELSYS LTD,TLSY,6878977,"35,314","$2,464,786.42",1.97%
12/30/2025,IZRL,BRAINSWAY LTD-ADR,BWAY,10501L106,"127,331","$2,424,382.24",1.94%
12/30/2025,IZRL,COGNYTE SOFTWARE LTD,CGNT,M25133105,"259,116","$2,409,778.80",1.93%
12/30/2025,IZRL,FATTAL HOLDINGS 1998 LTD,FTAL,BG1YKN5,"11,853","$2,412,634.95",1.93%
12/30/2025,IZRL,ELBIT SYSTEMS LTD,ESLT,6308913,"4,134","$2,378,035.28",1.90%
12/30/2025,IZRL,CELLCOM ISRAEL LTD,CEL,B23WQK8,"202,757","$2,364,771.22",1.89%
12/30/2025,IZRL,ITURAN LOCATION AND CONTROL,ITRN,M6158M104,"54,825","$2,336,641.50",1.87%
12/30/2025,IZRL,PLAYTIKA HOLDING CORP,PLTK,72815L107,"589,833","$2,323,942.02",1.86%
12/30/2025,IZRL,BEZEQ THE ISRAELI TELECOM CO,BEZQ,6098032,"1,037,779","$2,310,884.18",1.85%
12/30/2025,IZRL,ONE SOFTWARE TECHNOLOGIES LT,ONE,6987709,"79,914","$2,275,009.29",1.82%
12/30/2025,IZRL,ORBIT TECHNOLOGIES LTD,ORBI,6660516,"173,991","$2,265,372.60",1.81%
12/30/2025,IZRL,ISSTA LTD,ISTA,6458744,"63,599","$2,235,469.24",1.79%
12/30/2025,IZRL,RISKIFIED LTD-A,RSKD,M8216R109,"445,153","$2,234,668.06",1.79%
12/30/2025,IZRL,TAT TECHNOLOGIES LTD,TATTF,B0H5D20,"50,488","$2,244,052.08",1.79%
12/30/2025,IZRL,ARYT INDUSTRIES LTD,ARYT,6049740,"165,652","$2,227,043.90",1.78%
12/30/2025,IZRL,NAYAX LTD,NYAX,BMXT7N9,"44,143","$2,176,956.86",1.74%
12/30/2025,IZRL,PERION NETWORK LTD,PERI,M78673114,"219,605","$2,147,736.90",1.72%
12/30/2025,IZRL,BET SHEMESH ENGINES HOLDINGS,BSEN,6103936,"9,217","$2,072,960.06",1.66%
12/30/2025,IZRL,CELLEBRITE DI LTD,CLBT,M2197Q107,"114,066","$2,080,563.84",1.66%
12/30/2025,IZRL,CHECK POINT SOFTWARE TECH,CHKP,M22465104,"11,005","$2,075,322.90",1.66%
12/30/2025,IZRL,HILAN LTD,HLAN,6267230,"25,116","$2,071,731.75",1.66%
12/30/2025,IZRL,NOVA LTD,NVMI,M7516K103,"6,232","$2,081,425.68",1.66%
12/30/2025,IZRL,MALAM - TEAM LTD,MLTM,6875923,"49,601","$2,037,917.04",1.63%
12/30/2025,IZRL,RADCOM LTD,RDCM,M81865111,"150,957","$2,016,785.52",1.61%
12/30/2025,IZRL,RADWARE LTD,RDWR,M81873107,"82,399","$2,009,711.61",1.61%
12/30/2025,IZRL,INMODE LTD,INMD,M5425M103,"135,688","$2,005,468.64",1.60%
12/30/2025,IZRL,MEDIWOUND LTD,MDWD UQ,M68830112,"106,397","$1,985,368.02",1.59%
12/30/2025,IZRL,AUDIOCODES LTD,AUDC,M15342104,"221,966","$1,962,179.44",1.57%
12/30/2025,IZRL,DANEL (ADIR YEOSHUA) LTD,DANE,6253433,"12,705","$1,929,565.27",1.54%
12/30/2025,IZRL,ETORO GROUP LTD-A,ETOR,G32089107,"54,199","$1,933,278.33",1.54%
12/30/2025,IZRL,CYBERARK SOFTWARE LTD/ISRAEL,CYBR,M2682V108,"4,245","$1,915,301.55",1.53%
12/30/2025,IZRL,GILAT SATELLITE NETWORKS LTD,GILT,M51474118,"148,721","$1,918,500.90",1.53%
12/30/2025,IZRL,HOLMES PLACE INTERNATIONAL L,HLMS,BFN3WG0,"895,844","$1,915,193.50",1.53%
12/30/2025,IZRL,ALLOT LTD,ALLT,B5MN8M9,"202,178","$1,904,577.66",1.52%
12/30/2025,IZRL,FIVERR INTERNATIONAL LTD,FVRR,M4R82T106,"93,707","$1,846,027.90",1.47%
12/30/2025,IZRL,NICE LTD - SPON ADR,NICE,653656108,"16,249","$1,836,949.45",1.47%
12/30/2025,IZRL,CAMTEK LTD,CAMT,M20791105,"16,894","$1,822,862.60",1.46%
