date,fund,company,ticker,cusip,shares,market value ($),weight (%)
06/22/2023,ARKF,SHOPIFY INC - CLASS A,SHOP,82509L107,"1,646,708","$104,022,544.36",11.52%
06/22/2023,ARKF,BLOCK INC,SQ,852234103,"1,261,727","$82,592,649.42",9.15%
06/22/2023,ARKF,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"1,387,767","$80,629,262.70",8.93%
06/22/2023,ARKF,DRAFTKINGS INC-CL A,DKNG UW,26142V105,"2,352,917","$58,705,279.15",6.50%
06/22/2023,ARKF,UIPATH INC - CLASS A,PATH,90364P105,"3,253,259","$53,418,512.78",5.92%
06/22/2023,ARKF,TWILIO INC - A,TWLO,90138F102,"825,542","$53,189,671.06",5.89%
06/22/2023,ARKF,ROBINHOOD MARKETS INC - A,HOOD,770700102,"4,234,511","$41,328,827.36",4.58%
06/22/2023,ARKF,GLOBAL-E ONLINE LTD,GLBE,M5216V106,"1,084,661","$40,826,640.04",4.52%
06/22/2023,ARKF,MERCADOLIBRE INC,MELI,58733R102,"30,264","$36,646,677.60",4.06%
06/22/2023,ARKF,ADYEN NV,ADYEN,BZ1HM42,"21,719","$36,100,890.20",4.00%
06/22/2023,ARKF,DISCOVERY LTD,DSY,6177878,"4,116,013","$33,709,753.40",3.73%
06/22/2023,ARKF,INTUIT INC,INTU,461202103,"71,975","$32,426,896.75",3.59%
06/22/2023,ARKF,STONECO LTD-A,STNE,G85158106,"2,247,802","$31,963,744.44",3.54%
06/22/2023,ARKF,BILL HOLDINGS INC,BILL,090043100,"277,118","$30,103,328.34",3.33%
06/22/2023,ARKF,ROKU INC,ROKU,77543R102,"440,264","$28,405,833.28",3.15%
06/22/2023,ARKF,TOAST INC-CLASS A,TOST,888787108,"1,119,098","$23,825,596.42",2.64%
06/22/2023,ARKF,TELADOC HEALTH INC,TDOC,87918A105,"955,284","$23,385,352.32",2.59%
06/22/2023,ARKF,NU HOLDINGS LTD/CAYMAN ISL-A,NU UN,G6683N103,"2,512,210","$19,369,139.10",2.15%
06/22/2023,ARKF,ROBLOX CORP -CLASS A,RBLX,771049103,"386,112","$14,903,923.20",1.65%
06/22/2023,ARKF,JSC KASPI.KZ GDR-REG S,KSPI,BMXZ8G7,"181,001","$14,624,880.80",1.62%
06/22/2023,ARKF,NVIDIA CORP,NVDA,67066G104,"32,580","$14,024,061.00",1.55%
06/22/2023,ARKF,PINTEREST INC- CLASS A,PINS,72352L106,"453,023","$11,280,272.70",1.25%
06/22/2023,ARKF,Z HOLDINGS CORP,4689,6084848,"4,138,414","$10,533,932.45",1.17%
06/22/2023,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,"73,560","$8,179,872.00",0.91%
06/22/2023,ARKF,ZILLOW GROUP INC - C,Z,98954M200,"97,546","$4,751,465.66",0.53%
06/22/2023,ARKF,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"309,770","$4,535,032.80",0.50%
06/22/2023,ARKF,JD.COM INC-ADR,JD,47215P106,"115,476","$4,225,266.84",0.47%
06/22/2023,ARKF,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,"29,063","$4,180,712.55",0.46%
06/22/2023,ARKF,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"891,216","$891,216.15",0.10%
06/22/2023,ARKF,TCS GROUP HOLDING-GDR REG S,TCS LI,87238U203,"607,059","$6,070.59",0.00%
