date,fund,company,ticker,cusip,shares,market value ($),weight (%)
06/24/2021,IZRL,CELLCOM ISRAEL LTD,CEL,B23WQK8,"1,555,351","$7,235,635.56",2.28%
06/24/2021,IZRL,ITURAN LOCATION AND CONTROL,ITRN,M6158M104,"260,656","$7,071,597.28",2.23%
06/24/2021,IZRL,DARIOHEALTH CORP,DRIO,23725P209,"300,092","$6,539,004.68",2.06%
06/24/2021,IZRL,DANEL (ADIR YEOSHUA) LTD,DANE,6253433,"30,909","$6,543,748.10",2.06%
06/24/2021,IZRL,PERION NETWORK LTD,PERI,M78673114,"329,119","$6,407,946.93",2.02%
06/24/2021,IZRL,ELECTRA CONSUMER PRODUCTS 19,ECP,B536CY7,"121,947","$6,407,514.94",2.02%
06/24/2021,IZRL,MALAM - TEAM LTD,MLTM,6875923,"188,192","$6,407,126.73",2.02%
06/24/2021,IZRL,KORNIT DIGITAL LTD,KRNT,M6372Q113,"53,745","$6,384,906.00",2.01%
06/24/2021,IZRL,NANO DIMENSION LTD - ADR,NNDM,63008G203,"733,585","$6,345,510.25",2.00%
06/24/2021,IZRL,INMODE LTD,INMD,M5425M103,"66,761","$6,335,618.90",1.99%
06/24/2021,IZRL,AUDIOCODES LTD,AUDC,M15342104,"179,866","$6,264,732.78",1.97%
06/24/2021,IZRL,PARTNER COMMUNICATIONS CO,PTNR,6374420,"1,222,658","$6,195,096.07",1.95%
06/24/2021,IZRL,ALLOT LTD,ALLT,M0854Q105,"321,159","$6,143,771.67",1.93%
06/24/2021,IZRL,ONE SOFTWARE TECHNOLOGIES LT,ONE,6987709,"429,180","$6,118,991.53",1.93%
06/24/2021,IZRL,PLASSON INDUSTRIES LTD,PLSN,6094728,"112,303","$6,097,478.87",1.92%
06/24/2021,IZRL,RADWARE LTD,RDWR,M81873107,"196,887","$6,071,995.08",1.91%
06/24/2021,IZRL,FIVERR INTERNATIONAL LTD,FVRR,M4R82T106,"25,198","$5,997,124.00",1.89%
06/24/2021,IZRL,CAMTEK LTD,CAMT,M20791105,"167,088","$6,008,484.48",1.89%
06/24/2021,IZRL,BEZEQ THE ISRAELI TELECOM CO,BEZQ,6098032,"5,301,698","$5,962,363.74",1.88%
06/24/2021,IZRL,NOVA MEASURING INSTRUMENTS,NVMI,M7516K103,"58,793","$5,879,300.00",1.85%
06/24/2021,IZRL,WIX.COM LTD,WIX,M98068105,"19,240","$5,720,052.00",1.80%
06/24/2021,IZRL,GILAT SATELLITE NETWORKS LTD,GILT,M51474118,"555,902","$5,659,082.36",1.78%
06/24/2021,IZRL,NICE LTD - SPON ADR,NICE,653656108,"23,846","$5,628,609.84",1.77%
06/24/2021,IZRL,CHECK POINT SOFTWARE TECH,CHKP,M22465104,"47,812","$5,592,569.64",1.76%
06/24/2021,IZRL,SOLAREDGE TECHNOLOGIES INC,SEDG,83417M104,"20,959","$5,555,811.72",1.75%
06/24/2021,IZRL,MATRIX IT LTD,MTRX,6747754,"216,365","$5,571,259.97",1.75%
06/24/2021,IZRL,REDHILL BIOPHARMA LTD-SP ADR,RDHL,757468103,"787,469","$5,528,032.38",1.74%
06/24/2021,IZRL,POLYPID LTD,PYPD,M8001Q118,"605,382","$5,521,083.84",1.74%
06/24/2021,IZRL,TARO PHARMACEUTICAL INDUS,TARO,M8737E108,"76,598","$5,497,438.46",1.73%
06/24/2021,IZRL,CERAGON NETWORKS LTD,CRNT,M22013102,"1,527,459","$5,498,852.40",1.73%
06/24/2021,IZRL,MAGIC SOFTWARE ENTERPRISES,MGIC,6328074,"346,820","$5,449,883.94",1.72%
06/24/2021,IZRL,FATTAL HOLDINGS 1998 LTD,FTAL,BG1YKN5,"55,087","$5,382,680.94",1.69%
06/24/2021,IZRL,CYBERARK SOFTWARE LTD/ISRAEL,CYBR,M2682V108,"39,203","$5,333,960.18",1.68%
06/24/2021,IZRL,RADA ELECTRONIC INDS LTD,RADA,M81863124,"424,628","$5,333,327.68",1.68%
06/24/2021,IZRL,ITAMAR MEDICAL LTD,ITMR,B1VJHY5,"7,201,116","$5,337,028.31",1.68%
06/24/2021,IZRL,BET SHEMESH ENGINES HOLDINGS,BSEN,6103936,"257,562","$5,329,387.48",1.68%
06/24/2021,IZRL,ARAD LTD,ARD,B0G7VP6,"388,109","$5,349,773.31",1.68%
06/24/2021,IZRL,HILAN LTD,HLAN,6267230,"107,986","$5,338,827.57",1.68%
06/24/2021,IZRL,ELBIT SYSTEMS LTD,ESLT,6308913,"39,217","$5,296,093.50",1.67%
06/24/2021,IZRL,KAMADA LTD,KMDA,B0L2CR5,"915,006","$5,296,966.63",1.67%
06/24/2021,IZRL,UROGEN PHARMA LTD,URGN UQ,M96088105,"316,248","$5,300,316.48",1.67%
06/24/2021,IZRL,SILICOM LTD,SILC,M84116108,"124,047","$5,316,654.42",1.67%
06/24/2021,IZRL,TEVA PHARMACEUTICAL-SP ADR,TEVA,881624209,"512,442","$5,226,908.40",1.65%
06/24/2021,IZRL,E & M COMPUTING,EMCO,6302216,"809,346","$5,200,087.53",1.64%
06/24/2021,IZRL,TOWER SEMICONDUCTOR LTD,TSEM,M87915274,"187,735","$5,134,552.25",1.62%
06/24/2021,IZRL,JFROG LTD,FROG,M6191J100,"107,301","$5,023,832.82",1.58%
