date,fund,company,ticker,cusip,shares,market value ($),weight (%)
09/11/2024,PRNT,XOMETRY INC-A,XMTR,98423F109,"293,635","$5,141,548.85",5.50%
09/11/2024,PRNT,STRAUMANN HOLDING AG-REG,STMN SE,BQ7ZV06,"31,950","$4,439,753.74",4.75%
09/11/2024,PRNT,BICO GROUP AB,BICO,BKMFJ94,"967,509","$4,264,677.22",4.56%
09/11/2024,PRNT,AUTODESK INC,ADSK,052769106,"15,516","$3,997,076.76",4.28%
09/11/2024,PRNT,RENISHAW PLC,RSW,0732358,"87,567","$3,850,106.25",4.12%
09/11/2024,PRNT,DASSAULT SYSTEMES SE,DSY FP,BM8H5Y5,"99,938","$3,817,195.00",4.08%
09/11/2024,PRNT,MATERIALISE NV-ADR,MTLS,57667T100,"757,615","$3,818,379.60",4.08%
09/11/2024,PRNT,NIKON CORP,7731,6642321,"377,900","$3,788,028.60",4.05%
09/11/2024,PRNT,PROTO LABS INC,PRLB,743713109,"128,009","$3,758,344.24",4.02%
09/11/2024,PRNT,HP INC,HPQ,40434L105,"112,244","$3,756,806.68",4.02%
09/11/2024,PRNT,NANO DIMENSION LTD - ADR,NNDM,63008G203,"1,775,626","$3,728,814.60",3.99%
09/11/2024,PRNT,ANSYS INC,ANSS,03662Q105,"11,948","$3,690,976.16",3.95%
09/11/2024,PRNT,FARO TECHNOLOGIES INC,FARO,311642102,"219,259","$3,685,743.79",3.94%
09/11/2024,PRNT,SIEMENS AG-REG,SIE,5727973,"20,225","$3,620,790.38",3.87%
09/11/2024,PRNT,ALTAIR ENGINEERING INC - A,ALTR,021369103,"41,846","$3,605,451.36",3.86%
09/11/2024,PRNT,DENTSPLY SIRONA INC,XRAY UW,24906P109,"142,737","$3,579,130.28",3.83%
09/11/2024,PRNT,PTC INC,PTC,69370C100,"21,336","$3,561,831.84",3.81%
09/11/2024,PRNT,DESKTOP METAL INC-A,DM,25058X303,"765,020","$3,411,989.20",3.65%
09/11/2024,PRNT,STRATASYS LTD,SSYS,M85548101,"437,279","$2,798,585.60",2.99%
09/11/2024,PRNT,3D SYSTEMS CORP,DDD,88554D205,"1,119,721","$2,194,653.16",2.35%
09/11/2024,PRNT,AMETEK INC,AME,031100100,"9,823","$1,620,205.62",1.73%
09/11/2024,PRNT,GENERAL ELECTRIC CO,GE,369604301,"9,102","$1,519,851.96",1.63%
09/11/2024,PRNT,MICHELIN (CGDE),ML,BPBPJ01,"38,633","$1,510,968.57",1.62%
