date,fund,company,ticker,cusip,shares,market value ($),weight (%)
05/15/2024,ARKF,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"472,979","$96,038,385.95",9.84%
05/15/2024,ARKF,BLOCK INC,SQ,852234103,"1,049,625","$74,733,300.00",7.66%
05/15/2024,ARKF,SHOPIFY INC - CLASS A,SHOP,82509L107,"1,177,187","$68,312,161.61",7.00%
05/15/2024,ARKF,DRAFTKINGS INC-CL A,DKNG UW,26142V105,"1,503,475","$66,348,351.75",6.80%
05/15/2024,ARKF,UIPATH INC - CLASS A,PATH,90364P105,"2,434,080","$49,168,416.00",5.04%
05/15/2024,ARKF,TOAST INC-CLASS A,TOST,888787108,"1,775,038","$48,210,032.08",4.94%
05/15/2024,ARKF,ROBINHOOD MARKETS INC - A,HOOD,770700102,"2,582,060","$46,528,721.20",4.77%
05/15/2024,ARKF,ADYEN NV,ADYEN,BZ1HM42,"31,289","$42,694,673.91",4.37%
05/15/2024,ARKF,PINTEREST INC- CLASS A,PINS,72352L106,"945,784","$39,741,843.68",4.07%
05/15/2024,ARKF,ARK BITCOIN ETF HOLDCO (ARKF),,MM005473T,"629,903","$38,783,127.71",3.97%
05/15/2024,ARKF,SOFI TECHNOLOGIES INC,SOFI,83406F102,"5,102,133","$38,112,933.51",3.90%
05/15/2024,ARKF,ROKU INC,ROKU,77543R102,"549,615","$34,219,029.90",3.51%
05/15/2024,ARKF,INTUIT INC,INTU,461202103,"47,673","$30,292,377.66",3.10%
05/15/2024,ARKF,MERCADOLIBRE INC,MELI,58733R102,"17,299","$29,129,959.09",2.98%
05/15/2024,ARKF,ROBLOX CORP -CLASS A,RBLX,771049103,"912,522","$28,890,446.52",2.96%
05/15/2024,ARKF,META PLATFORMS INC-CLASS A,META,30303M102,"47,476","$22,401,550.60",2.30%
05/15/2024,ARKF,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"1,011,889","$21,694,900.16",2.22%
05/15/2024,ARKF,JSC KASPI.KZ ADR,KSPI,BJY21K1,"167,945","$20,148,361.65",2.06%
05/15/2024,ARKF,NU HOLDINGS LTD/CAYMAN ISL-A,NU UN,G6683N103,"1,708,921","$19,738,037.55",2.02%
05/15/2024,ARKF,GLOBAL-E ONLINE LTD,GLBE,M5216V106,"628,197","$18,726,552.57",1.92%
05/15/2024,ARKF,DISCOVERY LTD,DSY,6177878,"3,121,968","$18,201,682.51",1.86%
05/15/2024,ARKF,LY CORP,4689,6084848,"6,729,730","$16,602,280.25",1.70%
05/15/2024,ARKF,SEA LTD-ADR,SE,81141R100,"227,289","$15,060,169.14",1.54%
05/15/2024,ARKF,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,"47,462","$13,769,675.44",1.41%
05/15/2024,ARKF,BILL HOLDINGS INC,BILL,090043100,"219,488","$12,886,140.48",1.32%
05/15/2024,ARKF,AVIDXCHANGE HOLDINGS INC,AVDX,05368X102,"1,088,534","$12,213,351.48",1.25%
05/15/2024,ARKF,NVIDIA CORP,NVDA,67066G104,"12,031","$10,991,040.36",1.13%
05/15/2024,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,"82,271","$11,056,399.69",1.13%
05/15/2024,ARKF,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,"29,704","$9,788,953.20",1.00%
05/15/2024,ARKF,TELADOC HEALTH INC,TDOC,87918A105,"657,866","$8,381,212.84",0.86%
05/15/2024,ARKF,ZILLOW GROUP INC - C,Z,98954M200,"184,501","$8,247,194.70",0.84%
05/15/2024,ARKF,REDDIT INC-CL A,RDDT,75734B100,"48,818","$3,043,314.12",0.31%
05/15/2024,ARKF,IBOTTA INC-CL A,IBTA,451051106,"14,391","$1,516,523.58",0.16%
05/15/2024,ARKF,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"416,204","$416,204.45",0.04%
