date,fund,company,ticker,cusip,shares,market value ($),weight (%)
05/12/2021,PRNT,3D SYSTEMS CORP,DDD,88554D205,"1,272,296","$30,573,272.88",5.71%
05/12/2021,PRNT,EXONE CO/THE,XONE,302104104,"1,434,382","$29,706,051.22",5.55%
05/12/2021,PRNT,STRAUMANN HOLDING AG-REG,STMN,7156832,"19,822","$29,083,233.20",5.43%
05/12/2021,PRNT,ALTAIR ENGINEERING INC - A,ALTR,021369103,"409,346","$26,918,592.96",5.03%
05/12/2021,PRNT,HP INC,HPQ,40434L105,"795,227","$26,711,674.93",4.99%
05/12/2021,PRNT,SLM SOLUTIONS GROUP AG,AM3D,BMHTHK2,"1,221,786","$25,175,548.62",4.70%
05/12/2021,PRNT,DASSAULT SYSTEMES SE,DSY,5330047,"110,148","$24,703,942.27",4.61%
05/12/2021,PRNT,RENISHAW PLC,RSW,0732358,"301,462","$23,982,741.92",4.48%
05/12/2021,PRNT,MICROSOFT CORP,MSFT,594918104,"97,155","$23,922,475.65",4.47%
05/12/2021,PRNT,MGI DIGITAL GRAPHIC TECHNOLO,ALMDG,B18FJV7,"446,886","$23,889,517.42",4.46%
05/12/2021,PRNT,TRIMBLE INC,TRMB,896239100,"307,263","$23,496,401.61",4.39%
05/12/2021,PRNT,AUTODESK INC,ADSK,052769106,"84,354","$23,401,486.68",4.37%
05/12/2021,PRNT,PTC INC,PTC,69370C100,"170,866","$22,239,918.56",4.15%
05/12/2021,PRNT,ANSYS INC,ANSS,03662Q105,"67,311","$21,598,080.57",4.03%
05/12/2021,PRNT,STRATASYS LTD,SSYS,M85548101,"693,677","$14,053,896.02",2.62%
05/12/2021,PRNT,DESKTOP METAL INC-A,DM,25058X105,"1,054,053","$12,711,879.18",2.37%
05/12/2021,PRNT,PROTO LABS INC,PRLB,743713109,"124,875","$11,997,990.00",2.24%
05/12/2021,PRNT,NANO DIMENSION LTD - ADR,NNDM,63008G203,"1,863,335","$11,608,577.05",2.17%
05/12/2021,PRNT,MATERIALISE NV-ADR,MTLS,57667T100,"320,539","$8,100,020.53",1.51%
05/12/2021,PRNT,AMETEK INC,AME,031100100,"55,248","$7,521,462.72",1.40%
05/12/2021,PRNT,HEXAGON AB-B SHS,HEXAB,B1XFTL2,"73,663","$6,911,041.14",1.29%
05/12/2021,PRNT,ALIGN TECHNOLOGY INC,ALGN,016255101,"12,113","$6,859,107.38",1.28%
05/12/2021,PRNT,ARCONIC CORP,ARNC,03966V107,"185,755","$6,768,912.20",1.26%
05/12/2021,PRNT,KAISER ALUMINUM CORP,KALU,483007704,"44,781","$6,248,740.74",1.17%
05/12/2021,PRNT,FARO TECHNOLOGIES INC,FARO,311642102,"88,023","$6,209,142.42",1.16%
05/12/2021,PRNT,UNITED PARCEL SERVICE-CL B,UPS,911312106,"28,393","$6,085,471.69",1.14%
