date,fund,company,ticker,cusip,shares,market value ($),weight (%)
12/01/2021,ARKF,SQUARE INC - A,SQ,852234103,"1,379,356","$287,361,235.48",10.11%
12/01/2021,ARKF,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"775,828","$244,385,820.00",8.60%
12/01/2021,ARKF,SHOPIFY INC - CLASS A,SHOP,82509L107,"143,038","$217,673,798.02",7.66%
12/01/2021,ARKF,TWILIO INC - A,TWLO,90138F102,"546,306","$156,325,461.90",5.50%
12/01/2021,ARKF,ADYEN NV,ADYEN,BZ1HM42,"38,170","$105,948,415.67",3.73%
12/01/2021,ARKF,UIPATH INC - CLASS A,PATH,90364P105,"2,098,393","$101,247,462.25",3.56%
12/01/2021,ARKF,SEA LTD-ADR,SE,81141R100,"341,076","$98,253,763.32",3.46%
12/01/2021,ARKF,ROBINHOOD MARKETS INC - A,HOOD,770700102,"3,626,429","$94,069,568.26",3.31%
12/01/2021,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,82837P408,"459,038","$93,864,090.24",3.30%
12/01/2021,ARKF,TELADOC HEALTH INC,TDOC,87918A105,"903,746","$91,504,282.50",3.22%
12/01/2021,ARKF,ETSY INC,ETSY,29786A106,"315,589","$86,654,427.62",3.05%
12/01/2021,ARKF,DRAFTKINGS INC - CL A,DKNG,26142R104,"2,218,771","$76,658,538.05",2.70%
12/01/2021,ARKF,JD.COM INC-ADR,JD,47215P106,"875,354","$73,626,024.94",2.59%
12/01/2021,ARKF,MERCADOLIBRE INC,MELI,58733R102,"61,674","$73,293,998.34",2.58%
12/01/2021,ARKF,ZILLOW GROUP INC - C,Z,98954M200,"1,308,308","$71,001,875.16",2.50%
12/01/2021,ARKF,DOCUSIGN INC,DOCU,256163106,"273,760","$67,443,513.60",2.37%
12/01/2021,ARKF,LENDINGCLUB CORP,LC,52603A208,"2,061,316","$67,446,259.52",2.37%
12/01/2021,ARKF,TCS GROUP HOLDING-GDR REG S,TCS LI,87238U203,"691,473","$66,201,625.02",2.33%
12/01/2021,ARKF,WORKDAY INC-CLASS A,WDAY,98138H101,"227,756","$62,457,527.88",2.20%
12/01/2021,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,"463,702","$60,615,125.44",2.13%
12/01/2021,ARKF,DISCOVERY LTD,DSY,6177878,"6,737,584","$56,459,301.82",1.99%
12/01/2021,ARKF,INTUIT INC,INTU,461202103,"81,415","$53,107,004.50",1.87%
12/01/2021,ARKF,BILL.COM HOLDINGS INC,BILL,090043100,"183,342","$51,491,600.70",1.81%
12/01/2021,ARKF,PAYPAL HOLDINGS INC,PYPL,70450Y103,"277,576","$51,321,026.64",1.81%
12/01/2021,ARKF,STONECO LTD-A,STNE,G85158106,"3,111,330","$48,536,748.00",1.71%
12/01/2021,ARKF,Z HOLDINGS CORP,4689,6084848,"6,616,297","$44,016,944.70",1.55%
12/01/2021,ARKF,PINDUODUO INC-ADR,PDD,722304102,"573,169","$38,115,738.50",1.34%
12/01/2021,ARKF,OPENDOOR TECHNOLOGIES INC,OPEN,683712103,"2,308,099","$36,560,288.16",1.29%
12/01/2021,ARKF,AMAZON.COM INC,AMZN,023135106,"10,032","$35,182,926.24",1.24%
12/01/2021,ARKF,JSC KASPI.KZ GDR-REG S,KSPI,BMXZ8G7,"247,760","$31,961,040.00",1.12%
12/01/2021,ARKF,META PLATFORMS INC-CLASS A,FB,30303M102,"96,082","$31,174,765.72",1.10%
12/01/2021,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,"510,920","$29,863,274.00",1.05%
12/01/2021,ARKF,FARFETCH LTD-CLASS A,FTCH,30744W107,"858,702","$29,547,935.82",1.04%
12/01/2021,ARKF,SNAP INC - A,SNAP,83304A106,"611,101","$29,094,518.61",1.02%
12/01/2021,ARKF,TOAST INC-CLASS A,TOST,888787108,"722,898","$28,908,691.02",1.02%
12/01/2021,ARKF,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"1,269,813","$26,221,638.45",0.92%
12/01/2021,ARKF,TWITTER INC,TWTR,90184L102,"327,160","$14,375,410.40",0.51%
12/01/2021,ARKF,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,"3,061,048","$3,061,047.53",0.11%
12/01/2021,ARKF,PAGSEGURO DIGITAL LTD-CL A,PAGS,G68707101,"17,952","$458,853.12",0.02%
12/01/2021,ARKF,PINTEREST INC- CLASS A,PINS,72352L106,50,"$2,003.00",0.00%
12/01/2021,ARKF,SOUTH AFRICAN RAND,,ZAR,137,$8.60,0.00%
