date,fund,company,ticker,cusip,shares,market value ($),weight (%)
12/26/2024,ARKF,SHOPIFY INC - CLASS A,SHOP,82509L107,"993,149","$109,425,156.82",9.71%
12/26/2024,ARKF,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"388,434","$108,613,915.08",9.63%
12/26/2024,ARKF,BLOCK INC,SQ,852234103,"774,622","$70,552,571.76",6.26%
12/26/2024,ARKF,ARK BITCOIN ETF HOLDCO (ARKF),,MM005473T,"636,601","$62,877,080.77",5.58%
12/26/2024,ARKF,ROBINHOOD MARKETS INC - A,HOOD,770700102,"1,531,320","$60,609,645.60",5.38%
12/26/2024,ARKF,TOAST INC-CLASS A,TOST,888787108,"1,381,477","$53,021,087.26",4.70%
12/26/2024,ARKF,SOFI TECHNOLOGIES INC,SOFI,83406F102,"3,264,766","$52,301,551.32",4.64%
12/26/2024,ARKF,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"596,750","$49,160,265.00",4.36%
12/26/2024,ARKF,DRAFTKINGS INC-CL A,DKNG UW,26142V105,"1,098,534","$42,370,456.38",3.76%
12/26/2024,ARKF,ROBLOX CORP -CLASS A,RBLX,771049103,"668,527","$39,817,468.12",3.53%
12/26/2024,ARKF,ROKU INC,ROKU,77543R102,"471,521","$37,514,210.76",3.33%
12/26/2024,ARKF,ADYEN NV,ADYEN,BZ1HM42,"22,706","$33,871,311.03",3.00%
12/26/2024,ARKF,MERCADOLIBRE INC,MELI,58733R102,"17,844","$31,107,266.76",2.76%
12/26/2024,ARKF,META PLATFORMS INC-CLASS A,META,30303M102,"46,992","$28,559,388.00",2.53%
12/26/2024,ARKF,PINTEREST INC- CLASS A,PINS,72352L106,"868,165","$25,958,133.50",2.30%
12/26/2024,ARKF,GLOBAL-E ONLINE LTD,GLBE,M5216V106,"455,465","$25,118,894.75",2.23%
12/26/2024,ARKF,UIPATH INC - CLASS A,PATH,90364P105,"1,804,465","$23,692,625.45",2.10%
12/26/2024,ARKF,REDDIT INC-CL A,RDDT,75734B100,"128,895","$22,867,261.95",2.03%
12/26/2024,ARKF,SEA LTD-ADR,SE,81141R100,"184,905","$20,611,360.35",1.83%
12/26/2024,ARKF,DISCOVERY LTD,DSY,6177878,"1,867,230","$19,800,509.23",1.76%
12/26/2024,ARKF,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,"36,218","$16,719,677.52",1.48%
12/26/2024,ARKF,PAYPAL HOLDINGS INC,PYPL,70450Y103,"183,302","$16,176,401.50",1.43%
12/26/2024,ARKF,BILL HOLDINGS INC,BILL,090043100,"178,565","$15,542,297.60",1.38%
12/26/2024,ARKF,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,"40,831","$14,935,571.49",1.32%
12/26/2024,ARKF,INTUIT INC,INTU,461202103,"22,951","$14,810,050.79",1.31%
12/26/2024,ARKF,NVIDIA CORP,NVDA,67066G104,"97,870","$13,723,331.40",1.22%
12/26/2024,ARKF,LY CORP,4689,6084848,"4,932,396","$13,266,563.35",1.18%
12/26/2024,ARKF,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,"948,679","$13,093,420.05",1.16%
12/26/2024,ARKF,NU HOLDINGS LTD/CAYMAN ISL-A,NU UN,G6683N103,"1,241,063","$12,869,823.31",1.14%
12/26/2024,ARKF,JSC KASPI.KZ ADR,KSPI,BJY21K1,"123,987","$12,179,243.01",1.08%
12/26/2024,ARKF,FUTU HOLDINGS LTD-ADR,FUTU,36118L106,"137,287","$11,943,969.00",1.06%
12/26/2024,ARKF,ZILLOW GROUP INC - C,Z,98954M200,"150,130","$11,591,537.30",1.03%
12/26/2024,ARKF,IBOTTA INC-CL A,IBTA,451051106,"176,161","$11,461,034.66",1.02%
12/26/2024,ARKF,AVIDXCHANGE HOLDINGS INC,AVDX,05368X102,"1,044,806","$10,928,670.76",0.97%
12/26/2024,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,"66,923","$10,069,234.58",0.89%
12/26/2024,ARKF,AMAZON.COM INC,AMZN,023135106,"34,357","$7,869,470.85",0.70%
12/26/2024,ARKF,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"2,437,783","$2,437,782.57",0.22%
