date,fund,company,ticker,cusip,shares,market value ($),weight (%)
07/21/2026,IZRL,ALPHA TAU MEDICAL LTD,DRTS,M0740A108,"184,377","$2,483,558.19",1.80%
07/21/2026,IZRL,SILICOM LTD,SILC,M84116108,"55,329","$2,458,267.47",1.78%
07/21/2026,IZRL,BRAINSWAY LTD-ADR,BWAY,10501L106,"146,850","$2,423,025.00",1.76%
07/21/2026,IZRL,JFROG LTD,FROG,M6191J100,"25,182","$2,277,208.26",1.65%
07/21/2026,IZRL,SOL-GEL TECHNOLOGIES LTD,SLGL,M8694L103,"28,318","$2,268,271.80",1.65%
07/21/2026,IZRL,NAYAX LTD,NYAX,BMXT7N9,"33,575","$2,264,681.32",1.64%
07/21/2026,IZRL,AMAL HOLDINGS,AMAL,BV6MJF4,"382,908","$2,250,519.34",1.63%
07/21/2026,IZRL,ARYT INDUSTRIES LTD,ARYT,6049740,"245,140","$2,229,019.76",1.62%
07/21/2026,IZRL,UROGEN PHARMA LTD,URGN UQ,M96088105,"54,250","$2,230,760.00",1.62%
07/21/2026,IZRL,ELBIT SYSTEMS LTD,ESLT,6308913,"2,912","$2,224,487.48",1.61%
07/21/2026,IZRL,RADWARE LTD,RDWR,M81873107,"72,865","$2,216,553.30",1.61%
07/21/2026,IZRL,RISKIFIED LTD-A,RSKD,M8216R109,"421,877","$2,210,635.48",1.60%
07/21/2026,IZRL,CHECK POINT SOFTWARE TECH,CHKP,M22465104,"16,112","$2,186,881.76",1.59%
07/21/2026,IZRL,ITURAN LOCATION AND CONTROL,ITRN,M6158M104,"39,397","$2,194,806.87",1.59%
07/21/2026,IZRL,MOBILEYE GLOBAL INC-A,MBLY,60741F104,"243,997","$2,183,773.15",1.59%
07/21/2026,IZRL,RP OPTICAL LAB LTD,RPOL,BRQQ0K0,"159,460","$2,191,886.45",1.59%
07/21/2026,IZRL,WIX.COM LTD,WIX,M98068105,"41,078","$2,191,922.08",1.59%
07/21/2026,IZRL,AFCON HOLDINGS LTD,AFHL,6335825,"11,233","$2,175,944.34",1.58%
07/21/2026,IZRL,BEZEQ THE ISRAELI TELECOM CO,BEZQ,6098032,"911,628","$2,177,543.35",1.58%
07/21/2026,IZRL,CAMTEK LTD,CAMT,M20791105,"14,844","$2,183,403.96",1.58%
07/21/2026,IZRL,NICE LTD - SPON ADR,NICE,653656108,"21,536","$2,182,458.24",1.58%
07/21/2026,IZRL,PERION NETWORK LTD,PERI,M78673114,"225,335","$2,169,976.05",1.58%
07/21/2026,IZRL,RADCOM LTD,RDCM,M81865111,"159,788","$2,173,116.80",1.58%
07/21/2026,IZRL,AUDIOCODES LTD,AUDC,M15342104,"224,791","$2,157,993.60",1.57%
07/21/2026,IZRL,CELLCOM ISRAEL LTD,CEL,B23WQK8,"198,244","$2,166,108.05",1.57%
07/21/2026,IZRL,MATRIX IT LTD,MTRX,6747754,"76,131","$2,158,995.12",1.57%
07/21/2026,IZRL,ODDITY TECH LTD-CL A,ODD,M7518J104,"132,485","$2,158,180.65",1.57%
07/21/2026,IZRL,DANEL (ADIR YEOSHUA) LTD,DANE,6253433,"14,562","$2,143,258.62",1.56%
07/21/2026,IZRL,CELLEBRITE DI LTD,CLBT,M2197Q107,"139,021","$2,136,752.77",1.55%
07/21/2026,IZRL,FATTAL HOLDINGS 1998 LTD,FTAL,BG1YKN5,"9,471","$2,136,367.09",1.55%
07/21/2026,IZRL,GILAT SATELLITE NETWORKS LTD,GILT,M51474118,"196,785","$2,133,149.40",1.55%
07/21/2026,IZRL,INMODE LTD,INMD,M5425M103,"139,148","$2,137,313.28",1.55%
07/21/2026,IZRL,MEDIWOUND LTD,MDWD UQ,M68830112,"146,717","$2,142,068.20",1.55%
07/21/2026,IZRL,ONE SOFTWARE TECHNOLOGIES LT,ONE,6987709,"100,590","$2,135,279.28",1.55%
07/21/2026,IZRL,TELSYS LTD,TLSY,6878977,"18,834","$2,138,678.54",1.55%
07/21/2026,IZRL,COGNYTE SOFTWARE LTD,CGNT,M25133105,"244,586","$2,127,898.20",1.54%
07/21/2026,IZRL,ETORO GROUP LTD-A,ETOR,G32089107,"57,689","$2,116,032.52",1.54%
07/21/2026,IZRL,FIVERR INTERNATIONAL LTD,FVRR,M4R82T106,"184,562","$2,122,463.00",1.54%
07/21/2026,IZRL,HILAN LTD,HLAN,6267230,"29,748","$2,123,430.85",1.54%
07/21/2026,IZRL,NEXXEN INTERNATIONAL LTD,NEXN,M8T80P204,"210,004","$2,116,840.32",1.54%
07/21/2026,IZRL,PAGAYA TECHNOLOGIES LTD -A,PGY,BQ5J6B6,"123,942","$2,118,168.78",1.54%
07/21/2026,IZRL,PARTNER COMMUNICATIONS CO,PTNR,6374420,"171,916","$2,118,236.14",1.54%
07/21/2026,IZRL,STRATASYS LTD,SSYS,M85548101,"263,217","$2,126,793.36",1.54%
07/21/2026,IZRL,TEVA PHARMACEUTICAL-SP ADR,TEVA,881624209,"68,653","$2,128,243.00",1.54%
07/21/2026,IZRL,ALLOT LTD,ALLT,B5MN8M9,"259,103","$2,109,949.61",1.53%
07/21/2026,IZRL,ASHOT -ASHKELON INDUSTRIES,ASHO,6051875,"77,982","$2,114,722.82",1.53%
07/21/2026,IZRL,TABOOLA.COM LTD,TBLA,M8744T106,"397,003","$2,112,055.96",1.53%
07/21/2026,IZRL,TSG ADVANCED IT SYSTEMS LTD,TSG,BSWT6L3,"15,462","$2,114,219.22",1.53%
07/21/2026,IZRL,COMPUGEN LTD,CGEN,6432403,"887,867","$2,089,970.98",1.52%
07/21/2026,IZRL,ISROTEL LTD,ISRO,6468226,"50,535","$2,094,835.06",1.52%
07/21/2026,IZRL,ISSTA LTD,ISTA,6458744,"74,097","$2,099,865.87",1.52%
07/21/2026,IZRL,MONDAY.COM LTD,MNDY,M7S64H106,"27,267","$2,092,742.25",1.52%
07/21/2026,IZRL,QUALITAU LTD,QLTU,6221689,"12,912","$2,094,889.08",1.52%
07/21/2026,IZRL,TOWER SEMICONDUCTOR LTD,TSEM,M87915274,"9,196","$2,089,423.16",1.52%
07/21/2026,IZRL,SOFWAVE MEDICAL LTD,SOFW,BNNFCW8,"144,844","$2,080,142.05",1.51%
07/21/2026,IZRL,VALENS SEMICONDUCTOR LTD,VLN,M9607U115,"1,251,107","$2,076,837.62",1.51%
07/21/2026,IZRL,SIMILARWEB LTD,SMWB,M84137104,"307,891","$2,059,790.79",1.50%
07/21/2026,IZRL,BET SHEMESH ENGINES HOLDINGS,BSEN,6103936,"7,492","$2,050,331.07",1.49%
07/21/2026,IZRL,P.C.B TECHNOLOGIES LTD,PCBT,B054MX3,"541,570","$2,057,010.20",1.49%
07/21/2026,IZRL,SMART SHOOTER LTD,SMSH,BW5TWW1,"243,525","$2,050,871.14",1.49%
07/21/2026,IZRL,TAT TECHNOLOGIES LTD,TATTF,B0H5D20,"51,337","$2,052,437.81",1.49%
07/21/2026,IZRL,NOVA LTD,NVMI,M7516K103,"4,628","$2,004,710.76",1.46%
07/21/2026,IZRL,PLAYTIKA HOLDING CORP,PLTK,72815L107,"528,629","$1,998,217.62",1.45%
07/21/2026,IZRL,SAVERONE 2014 LTD -ADR,,80516T600,"426,368","$1,291,895.04",0.94%
07/21/2026,IZRL,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"452,182","$452,182.01",0.33%
07/21/2026,IZRL,ENLIVEX LTD,,M4130Y171,"35,139","$163,042.98",0.12%
07/21/2026,IZRL,SOLROM HOLDINGS LTD,SLRM,BNW1HZ5,"16,541","$33,688.06",0.02%
07/21/2026,IZRL,MALAM-TEAM HOLDING LTD,MLTH,6047636,1,$23.50,0.00%
"Investors should carefully consider the investment objectives and risks as well as charges and expenses of an ARK ETF before investing. This and other information are contained in the ARK ETFs' prospectuses, which may be obtained on ark-funds.com. The prospectus should be read carefully before investing. An investment in an ARK ETF is subject to risks and you can lose money on your investment in an ARK ETF. There can be no assurance that the ARK ETFs will achieve their investment objectives. The ARK ETFs’ portfolios are more volatile than broad market averages. The ARK ETFs also have specific risks, which are described in the ARK ETFs' prospectuses.Shares of the ARK ETFs may be bought or sold throughout the day at their market price on the exchange on which they are listed. The market price of an ARK ETF's shares may be at, above or below the ARK ETF’s net asset value (""NAV"") and will fluctuate with changes in the NAV as well as supply and demand in the market for the shares. The market price of ARK ETF shares may differ significantly from their NAV during periods of market volatility. Shares of the ARK ETFs may only be redeemed directly with the ARK ETFs at NAV by Authorized Participants, in very large creation units. There can be no guarantee that an active trading market for ARK ETF shares will develop or be maintained, or that their listing will continue or remain unchanged. Buying or selling ARK ETF shares on an exchange may require the payment of brokerage commissions and frequent trading may incur brokerage costs that detract significantly from investment returns. Not FDIC Insured – No Bank Guarantee – May Lose ValueAll statements made regarding companies, securities or other financial information are strictly beliefs and points of view held by ARK Investment Management LLC and/or ARK ETF Trust and are not endorsements by ARK of any company or security or recommendations by ARK to buy, sell or hold any security. Holdings are subject to change without notice.Foreside Fund Services, LLC, distributor.© 2026. ARK ETF Trust. No part of this material may be reproduced in any form, or referred to in any other publication, without written permission."
