date,fund,company,ticker,cusip,shares,market value ($),weight (%)
10/05/2023,IZRL,CAMTEK LTD,CAMT,M20791105,"50,392","$3,065,345.36",3.32%
10/05/2023,IZRL,UROGEN PHARMA LTD,URGN UQ,M96088105,"215,272","$2,880,339.36",3.12%
10/05/2023,IZRL,TABOOLA.COM LTD,TBLA,M8744T106,"672,718","$2,596,691.48",2.82%
10/05/2023,IZRL,ITURAN LOCATION AND CONTROL,ITRN,M6158M104,"79,608","$2,352,416.40",2.55%
10/05/2023,IZRL,TEVA PHARMACEUTICAL-SP ADR,TEVA,881624209,"254,810","$2,341,703.90",2.54%
10/05/2023,IZRL,HILAN LTD,HLAN,6267230,"43,918","$2,266,580.78",2.46%
10/05/2023,IZRL,WIX.COM LTD,WIX,M98068105,"25,543","$2,264,131.52",2.45%
10/05/2023,IZRL,CHECK POINT SOFTWARE TECH,CHKP,M22465104,"16,962","$2,253,232.08",2.44%
10/05/2023,IZRL,SAPIENS INTERNATIONAL CORP,SPNS,G7T16G103,"78,880","$2,248,868.80",2.44%
10/05/2023,IZRL,CYBERARK SOFTWARE LTD/ISRAEL,CYBR,M2682V108,"14,063","$2,221,672.74",2.41%
10/05/2023,IZRL,WALKME LTD,WKME,M97628107,"253,573","$2,208,620.83",2.39%
10/05/2023,IZRL,CELLEBRITE DI LTD,CLBT,M2197Q107,"293,731","$2,202,982.50",2.39%
10/05/2023,IZRL,BEZEQ THE ISRAELI TELECOM CO,BEZQ,6098032,"1,615,596","$2,197,281.13",2.38%
10/05/2023,IZRL,VALENS SEMICONDUCTOR LTD,VLN,M9607U115,"827,184","$2,183,765.76",2.37%
10/05/2023,IZRL,DANEL (ADIR YEOSHUA) LTD,DANE,6253433,"27,288","$2,174,554.63",2.36%
10/05/2023,IZRL,AUDIOCODES LTD,AUDC,M15342104,"218,300","$2,158,987.00",2.34%
10/05/2023,IZRL,GILAT SATELLITE NETWORKS LTD,GILT,M51474118,"336,220","$2,158,532.40",2.34%
10/05/2023,IZRL,MOBILEYE GLOBAL INC-A,MBLY,60741F104,"52,581","$2,161,604.91",2.34%
10/05/2023,IZRL,MATRIX IT LTD,MTRX,6747754,"105,544","$2,160,438.65",2.34%
10/05/2023,IZRL,TARO PHARMACEUTICAL INDUS,TARO,M8737E108,"57,561","$2,137,815.54",2.32%
10/05/2023,IZRL,NOVA LTD,NVMI,M7516K103,"19,406","$2,115,448.06",2.29%
10/05/2023,IZRL,NAYAX LTD,NYAX,BMXT7N9,"97,981","$2,085,872.88",2.26%
10/05/2023,IZRL,NEOGAMES SA,NGMS UQ,L6673X107,"77,001","$2,087,497.11",2.26%
10/05/2023,IZRL,ELBIT SYSTEMS LTD,ESLT,6308913,"9,998","$2,032,768.97",2.20%
10/05/2023,IZRL,CERAGON NETWORKS LTD,CRNT,M22013102,"1,019,467","$1,987,960.65",2.16%
10/05/2023,IZRL,COGNYTE SOFTWARE LTD,CGNT,M25133105,"442,401","$1,981,956.48",2.15%
10/05/2023,IZRL,RADWARE LTD,RDWR,M81873107,"116,407","$1,963,786.09",2.13%
10/05/2023,IZRL,FATTAL HOLDINGS 1998 LTD,FTAL,BG1YKN5,"20,028","$1,955,310.18",2.12%
10/05/2023,IZRL,RISKIFIED LTD-A,RSKD,M8216R109,"465,794","$1,956,334.80",2.12%
10/05/2023,IZRL,ONE SOFTWARE TECHNOLOGIES LT,ONE,6987709,"156,880","$1,946,418.18",2.11%
10/05/2023,IZRL,SIMILARWEB LTD,SMWB,M84137104,"310,196","$1,910,807.36",2.07%
10/05/2023,IZRL,MONDAY.COM LTD,MNDY,M7S64H106,"12,174","$1,887,578.70",2.05%
10/05/2023,IZRL,PARTNER COMMUNICATIONS CO,PTNR,6374420,"475,560","$1,873,208.36",2.03%
10/05/2023,IZRL,JFROG LTD,FROG,M6191J100,"74,397","$1,842,069.72",2.00%
10/05/2023,IZRL,PERION NETWORK LTD,PERI,M78673114,"60,673","$1,844,459.20",2.00%
10/05/2023,IZRL,CELLCOM ISRAEL LTD,CEL,B23WQK8,"582,396","$1,826,138.98",1.98%
10/05/2023,IZRL,FIVERR INTERNATIONAL LTD,FVRR,M4R82T106,"73,485","$1,818,753.75",1.97%
10/05/2023,IZRL,NICE LTD - SPON ADR,NICE,653656108,"9,932","$1,688,142.04",1.83%
10/05/2023,IZRL,PLAYTIKA HOLDING CORP,PLTK,72815L107,"175,100","$1,644,189.00",1.78%
10/05/2023,IZRL,SILICOM LTD,SILC,M84116108,"56,948","$1,461,285.68",1.58%
10/05/2023,IZRL,PAGAYA TECHNOLOGIES LTD -A,PGY,BQ5J6B6,"938,177","$1,426,029.04",1.55%
10/05/2023,IZRL,TOWER SEMICONDUCTOR LTD,TSEM,M87915274,"58,944","$1,409,940.48",1.53%
10/05/2023,IZRL,GAMIDA CELL LTD,GMDA,M47364100,"1,419,616","$1,355,733.28",1.47%
10/05/2023,IZRL,INMODE LTD,INMD,M5425M103,"47,713","$1,345,983.73",1.46%
10/05/2023,IZRL,STRATASYS LTD,SSYS,M85548101,"104,288","$1,306,728.64",1.42%
10/05/2023,IZRL,NANO-X IMAGING LTD,NNOX,M70700105,"149,072","$1,050,957.60",1.14%
10/05/2023,IZRL,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"185,879","$185,878.63",0.20%
10/05/2023,IZRL,SATIXFY COMMUNICATIONS LTD,,M82363124,"9,565","$5,332.49",0.01%
