date,fund,company,ticker,cusip,shares,market value ($),weight (%)
03/24/2026,ARKF,SHOPIFY INC - CLASS A,SHOP,82509L107,"636,663","$77,099,889.30",9.49%
03/24/2026,ARKF,CIRCLE INTERNET GROUP INC,CRCL,172573107,"485,227","$61,449,147.28",7.56%
03/24/2026,ARKF,ARK BITCOIN ETF HOLDCO (ARKF),,MM005473T,"2,264,239","$53,088,026.87",6.53%
03/24/2026,ARKF,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"258,422","$51,844,621.64",6.38%
03/24/2026,ARKF,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"245,290","$39,452,443.60",4.85%
03/24/2026,ARKF,BLOCK INC,XYZ,852234103,"626,800","$38,341,356.00",4.72%
03/24/2026,ARKF,TOAST INC-CLASS A,TOST,888787108,"1,236,906","$34,089,129.36",4.19%
03/24/2026,ARKF,ROBINHOOD MARKETS INC - A,HOOD,770700102,"465,005","$33,708,212.45",4.15%
03/24/2026,ARKF,BULLISH,BLSH,G16910120,"806,768","$31,907,674.40",3.93%
03/24/2026,ARKF,MERCADOLIBRE INC,MELI,58733R102,"14,796","$24,651,319.68",3.03%
03/24/2026,ARKF,ADVANCED MICRO DEVICES,AMD,007903107,"116,043","$23,519,595.24",2.89%
03/24/2026,ARKF,ROBLOX CORP -CLASS A,RBLX,771049103,"408,090","$23,195,835.60",2.85%
03/24/2026,ARKF,AMAZON.COM INC,AMZN,023135106,"108,299","$22,757,951.86",2.80%
03/24/2026,ARKF,ROKU INC,ROKU,77543R102,"227,956","$22,296,376.36",2.74%
03/24/2026,ARKF,SOFI TECHNOLOGIES INC,SOFI,83406F102,"1,298,299","$22,265,827.85",2.74%
03/24/2026,ARKF,META PLATFORMS INC-CLASS A,META,30303M102,"34,349","$20,748,856.94",2.55%
03/24/2026,ARKF,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,"838,466","$17,834,171.82",2.19%
03/24/2026,ARKF,NU HOLDINGS LTD/CAYMAN ISL-A,NU UN,G6683N103,"1,209,597","$17,756,883.96",2.18%
03/24/2026,ARKF,ADYEN NV,ADYEN,BZ1HM42,"16,768","$17,095,738.09",2.10%
03/24/2026,ARKF,DRAFTKINGS INC-CL A,DKNG UW,26142V105,"637,529","$15,275,194.84",1.88%
03/24/2026,ARKF,SEA LTD-ADR,SE,81141R100,"178,700","$14,258,473.00",1.75%
03/24/2026,ARKF,NVIDIA CORP,NVDA,67066G104,"77,908","$13,683,761.12",1.68%
03/24/2026,ARKF,FUTU HOLDINGS LTD-ADR,FUTU,36118L106,"92,513","$12,955,520.52",1.59%
03/24/2026,ARKF,AIRBNB INC-CLASS A,ABNB,009066101,"96,340","$12,773,720.60",1.57%
03/24/2026,ARKF,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,"25,362","$12,487,995.18",1.54%
03/24/2026,ARKF,DOORDASH INC - A,DASH,25809K105,"66,501","$10,638,829.98",1.31%
03/24/2026,ARKF,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,"25,339","$10,472,862.09",1.29%
03/24/2026,ARKF,KLARNA GROUP PLC,KLAR,G5279N105,"806,346","$10,514,751.84",1.29%
03/24/2026,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,"74,707","$9,417,564.42",1.16%
03/24/2026,ARKF,ETORO GROUP LTD-A,ETOR,G32089107,"290,906","$8,712,634.70",1.07%
03/24/2026,ARKF,ZILLOW GROUP INC - C,Z,98954M200,"167,515","$7,508,022.30",0.92%
03/24/2026,ARKF,PAYPAY CORP,PAYP,70450C101,"268,997","$6,485,517.67",0.80%
03/24/2026,ARKF,LY CORP,4689,6084848,"2,180,682","$5,421,938.71",0.67%
03/24/2026,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,"30,831","$4,845,708.27",0.60%
03/24/2026,ARKF,JSC KASPI.KZ ADR,KSPI,BJY21K1,"65,050","$4,794,185.00",0.59%
03/24/2026,ARKF,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,"567,866","$4,730,323.78",0.58%
03/24/2026,ARKF,DISCOVERY LTD,DSY,6177878,"282,391","$4,181,400.88",0.51%
03/24/2026,ARKF,PINTEREST INC- CLASS A,PINS,72352L106,"184,614","$3,492,896.88",0.43%
03/24/2026,ARKF,3IQ SOLANA STAKING ETF,SOLQ/U,BTRDQ40,"403,283","$2,976,228.54",0.37%
03/24/2026,ARKF,CANTON STRATEGIC HOLDINGS IN,CNTN,432705309,"445,259","$1,487,165.06",0.18%
03/24/2026,ARKF,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"1,156,014","$1,156,013.79",0.14%
03/24/2026,ARKF,BRERA HOLDINGS PLC-CL B,SLMT,G13311116,"963,417","$850,215.50",0.10%
03/24/2026,ARKF,BRERA HOLDINGS PLC WTS,,BREADUMMY,"788,053","$472,831.80",0.06%
