date,fund,company,ticker,cusip,shares,market value ($),weight (%)
09/24/2025,ARKF,SHOPIFY INC - CLASS A,SHOP,82509L107,"961,362","$144,146,618.28",9.78%
09/24/2025,ARKF,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"288,637","$92,384,044.59",6.27%
09/24/2025,ARKF,ROBINHOOD MARKETS INC - A,HOOD,770700102,"615,641","$77,693,894.20",5.27%
09/24/2025,ARKF,SOFI TECHNOLOGIES INC,SOFI,83406F102,"2,286,266","$66,507,477.94",4.51%
09/24/2025,ARKF,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"356,213","$65,026,683.15",4.41%
09/24/2025,ARKF,ROBLOX CORP -CLASS A,RBLX,771049103,"480,715","$63,560,137.30",4.31%
09/24/2025,ARKF,ARK BITCOIN ETF HOLDCO (ARKF),,MM005473T,"1,707,060","$63,306,832.22",4.29%
09/24/2025,ARKF,TOAST INC-CLASS A,TOST,888787108,"1,526,474","$57,944,953.04",3.93%
09/24/2025,ARKF,CIRCLE INTERNET GROUP INC,CRCL,172573107,"401,426","$52,574,763.22",3.57%
09/24/2025,ARKF,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,"827,929","$45,113,851.21",3.06%
09/24/2025,ARKF,ROKU INC,ROKU,77543R102,"438,344","$43,396,056.00",2.94%
09/24/2025,ARKF,BLOCK INC,XYZ,852234103,"566,539","$43,362,895.06",2.94%
09/24/2025,ARKF,MERCADOLIBRE INC,MELI,58733R102,"15,826","$39,475,583.10",2.68%
09/24/2025,ARKF,ADYEN NV,ADYEN,BZ1HM42,"19,883","$32,298,714.02",2.19%
09/24/2025,ARKF,META PLATFORMS INC-CLASS A,META,30303M102,"42,498","$32,102,989.20",2.18%
09/24/2025,ARKF,PINTEREST INC- CLASS A,PINS,72352L106,"883,918","$31,175,787.86",2.11%
09/24/2025,ARKF,SEA LTD-ADR,SE,81141R100,"167,296","$30,991,584.00",2.10%
09/24/2025,ARKF,DRAFTKINGS INC-CL A,DKNG UW,26142V105,"620,683","$26,856,953.41",1.82%
09/24/2025,ARKF,ADVANCED MICRO DEVICES,AMD,007903107,"165,593","$26,643,913.70",1.81%
09/24/2025,ARKF,NU HOLDINGS LTD/CAYMAN ISL-A,NU UN,G6683N103,"1,499,552","$24,217,764.80",1.64%
09/24/2025,ARKF,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,"32,740","$23,538,095.60",1.60%
09/24/2025,ARKF,BULLISH,BLSH,G16910120,"332,027","$23,072,556.23",1.57%
09/24/2025,ARKF,FUTU HOLDINGS LTD-ADR,FUTU,36118L106,"138,225","$23,096,015.25",1.57%
09/24/2025,ARKF,AMAZON.COM INC,AMZN,023135106,"104,748","$23,118,931.08",1.57%
09/24/2025,ARKF,ZILLOW GROUP INC - C,Z,98954M200,"278,190","$22,040,993.70",1.50%
09/24/2025,ARKF,KLARNA GROUP PLC,KLAR,G5279N105,"491,856","$21,174,400.80",1.44%
09/24/2025,ARKF,BRERA HOLDINGS PLC-CL B,BREA,G13311116,"788,053","$19,795,891.36",1.34%
09/24/2025,ARKF,AIRBNB INC-CLASS A,ABNB,009066101,"154,011","$19,020,358.50",1.29%
09/24/2025,ARKF,NVIDIA CORP,NVDA,67066G104,"100,875","$17,999,126.25",1.22%
09/24/2025,ARKF,REDDIT INC-CL A,RDDT,75734B100,"71,417","$16,957,966.65",1.15%
09/24/2025,ARKF,ETORO GROUP LTD-A,ETOR,G32089107,"376,705","$16,484,610.80",1.12%
09/24/2025,ARKF,DOORDASH INC - A,DASH,25809K105,"61,979","$16,470,919.25",1.12%
09/24/2025,ARKF,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,"32,717","$15,838,299.70",1.07%
09/24/2025,ARKF,GLOBAL-E ONLINE LTD,GLBE,M5216V106,"412,121","$15,199,022.48",1.03%
09/24/2025,ARKF,LY CORP,4689,6084848,"4,461,296","$14,704,247.85",1.00%
09/24/2025,ARKF,DISCOVERY LTD,DSY,6177878,"1,271,152","$14,455,103.77",0.98%
09/24/2025,ARKF,IBOTTA INC-CL A,IBTA,451051106,"515,278","$13,371,464.10",0.91%
09/24/2025,ARKF,JSC KASPI.KZ ADR,KSPI,BJY21K1,"151,028","$12,770,172.54",0.87%
09/24/2025,ARKF,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,"735,537","$11,996,608.47",0.81%
09/24/2025,ARKF,PAYPAL HOLDINGS INC,PYPL,70450Y103,"171,091","$11,516,135.21",0.78%
09/24/2025,ARKF,INTUIT INC,INTU,461202103,"16,422","$11,481,933.96",0.78%
09/24/2025,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,"60,555","$10,178,689.95",0.69%
09/24/2025,ARKF,3IQ SOLANA STAKING ETF,SOLQ/U,BTRDQ40,"510,933","$8,685,861.00",0.59%
09/24/2025,ARKF,BILL HOLDINGS INC,BILL,090043100,"161,542","$8,639,266.16",0.59%
09/24/2025,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,"49,799","$8,121,220.92",0.55%
09/24/2025,ARKF,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"7,232,048","$7,232,047.54",0.49%
