date,fund,company,ticker,cusip,shares,market value ($),weight (%)
09/30/2021,ARKF,SQUARE INC - A,SQ,852234103,"1,411,325","$333,129,153.00",10.36%
09/30/2021,ARKF,SHOPIFY INC - CLASS A,SHOP,82509L107,"149,264","$200,991,439.20",6.25%
09/30/2021,ARKF,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"799,921","$180,206,202.88",5.60%
09/30/2021,ARKF,ZILLOW GROUP INC - C,Z,98954M200,"2,047,317","$175,373,174.22",5.45%
09/30/2021,ARKF,PAYPAL HOLDINGS INC,PYPL,70450Y103,"573,080","$148,427,720.00",4.61%
09/30/2021,ARKF,SEA LTD-ADR,SE,81141R100,"474,085","$147,810,221.30",4.60%
09/30/2021,ARKF,ADYEN NV,ADYEN,BZ1HM42,"41,084","$118,827,979.55",3.69%
09/30/2021,ARKF,OPENDOOR TECHNOLOGIES INC,OPEN,683712103,"5,891,368","$117,591,705.28",3.66%
09/30/2021,ARKF,MERCADOLIBRE INC,MELI,58733R102,"66,473","$110,543,934.27",3.44%
09/30/2021,ARKF,TWILIO INC - A,TWLO,90138F102,"353,164","$110,469,699.20",3.43%
09/30/2021,ARKF,UIPATH INC - CLASS A,PATH,90364P105,"1,665,307","$86,595,964.00",2.69%
09/30/2021,ARKF,TELADOC HEALTH INC,TDOC,87918A105,"666,908","$83,977,055.36",2.61%
09/30/2021,ARKF,JD.COM INC-ADR,JD,47215P106,"1,141,897","$81,782,663.14",2.54%
09/30/2021,ARKF,PINTEREST INC- CLASS A,PINS,72352L106,"1,605,168","$80,852,312.16",2.51%
09/30/2021,ARKF,DOCUSIGN INC,DOCU,256163106,"294,911","$75,759,686.79",2.36%
09/30/2021,ARKF,Z HOLDINGS CORP,4689,6084848,"11,090,676","$73,294,040.99",2.28%
09/30/2021,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,82837P408,"620,223","$71,679,172.11",2.23%
09/30/2021,ARKF,FACEBOOK INC-CLASS A,FB,30303M102,"210,073","$71,342,891.53",2.22%
09/30/2021,ARKF,DRAFTKINGS INC - CL A,DKNG,26142R104,"1,414,517","$68,349,461.44",2.13%
09/30/2021,ARKF,INTUIT INC,INTU,461202103,"122,560","$67,031,740.80",2.08%
09/30/2021,ARKF,TCS GROUP HOLDING-GDR REG S,TCS LI,87238U203,"744,771","$65,390,893.80",2.03%
09/30/2021,ARKF,STONECO LTD-A,STNE,G85158106,"1,820,102","$63,121,137.36",1.96%
09/30/2021,ARKF,WORKDAY INC-CLASS A,WDAY,98138H101,"245,334","$61,213,286.34",1.90%
09/30/2021,ARKF,ROBINHOOD MARKETS INC - A,HOOD,770700102,"1,412,536","$60,922,677.68",1.89%
09/30/2021,ARKF,LENDINGCLUB CORP,LC,52603A208,"2,220,185","$59,389,948.75",1.85%
09/30/2021,ARKF,DISCOVERY LTD,DSY,6177878,"6,693,630","$58,995,525.98",1.83%
09/30/2021,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,"499,424","$58,382,665.60",1.82%
09/30/2021,ARKF,PINDUODUO INC-ADR,PDD,722304102,"657,746","$58,578,858.76",1.82%
09/30/2021,ARKF,BILL.COM HOLDINGS INC,BILL,090043100,"197,523","$51,278,946.03",1.59%
09/30/2021,ARKF,ETSY INC,ETSY,29786A106,"234,623","$48,168,101.90",1.50%
09/30/2021,ARKF,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"1,775,802","$43,542,665.04",1.35%
09/30/2021,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,"731,710","$42,658,693.00",1.33%
09/30/2021,ARKF,FARFETCH LTD-CLASS A,FTCH,30744W107,"1,103,499","$40,719,113.10",1.27%
09/30/2021,ARKF,SNAP INC - A,SNAP,83304A106,"493,128","$35,386,865.28",1.10%
09/30/2021,ARKF,AMAZON.COM INC,AMZN,023135106,"8,626","$28,475,461.12",0.89%
09/30/2021,ARKF,JSC KASPI.KZ GDR-REG S,KSPI,BMXZ8G7,"205,059","$21,490,183.20",0.67%
09/30/2021,ARKF,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,"13,648,374.31","$13,648,374.31",0.42%
09/30/2021,ARKF,TOAST INC-CLASS A,TOST,888787108,"14,765","$735,001.70",0.02%
09/30/2021,ARKF,YEAHKA LTD,9923,BL58D39,"37,200","$117,778.22",0.00%
09/30/2021,ARKF,SOUTH AFRICAN RAND,,ZAR,136.75,$9.00,0.00%
