date,fund,company,ticker,cusip,shares,market value ($),weight (%)
07/22/2021,ARKK,TESLA INC,TSLA,88160R101,"3,637,626","$2,383,699,941.54",10.14%
07/22/2021,ARKK,ROKU INC,ROKU,77543R102,"3,278,227","$1,383,837,963.51",5.88%
07/22/2021,ARKK,TELADOC HEALTH INC,TDOC,87918A105,"8,680,265","$1,330,858,229.80",5.66%
07/22/2021,ARKK,SQUARE INC - A,SQ,852234103,"4,676,144","$1,202,938,044.00",5.12%
07/22/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,"731,006","$1,147,211,576.16",4.88%
07/22/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,"2,942,292","$1,038,540,807.24",4.42%
07/22/2021,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"4,350,654","$1,004,435,488.98",4.27%
07/22/2021,ARKK,TWILIO INC - A,TWLO,90138F102,"2,329,387","$917,545,539.30",3.90%
07/22/2021,ARKK,UNITY SOFTWARE INC,U,91332U101,"8,319,367","$859,473,804.77",3.65%
07/22/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,"3,350,657","$830,661,376.87",3.53%
07/22/2021,ARKK,ZILLOW GROUP INC - C,Z,98954M200,"6,427,929","$717,742,552.14",3.05%
07/22/2021,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,"6,067,964","$714,624,120.28",3.04%
07/22/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,"4,282,639","$654,173,107.25",2.78%
07/22/2021,ARKK,DOCUSIGN INC,DOCU,256163106,"2,137,249","$647,180,369.69",2.75%
07/22/2021,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,"4,976,494","$639,230,654.30",2.72%
07/22/2021,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"22,645,230","$509,970,579.60",2.17%
07/22/2021,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,"2,716,937","$500,079,424.22",2.13%
07/22/2021,ARKK,UIPATH INC - CLASS A,PATH,90364P105,"7,991,083","$501,840,012.40",2.13%
07/22/2021,ARKK,TWITTER INC,TWTR,90184L102,"6,623,418","$460,592,487.72",1.96%
07/22/2021,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,"4,638,694","$457,189,680.64",1.94%
07/22/2021,ARKK,DRAFTKINGS INC - CL A,DKNG,26142R104,"9,300,413","$454,604,187.44",1.93%
07/22/2021,ARKK,SEA LTD-ADR,SE,81141R100,"1,390,201","$408,607,877.92",1.74%
07/22/2021,ARKK,INVITAE CORP,NVTA,46185L103,"12,283,717","$360,158,582.44",1.53%
07/22/2021,ARKK,FATE THERAPEUTICS INC,FATE,31189P102,"4,195,726","$360,077,205.32",1.53%
07/22/2021,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,"8,489,890","$352,754,929.50",1.50%
07/22/2021,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,"3,813,846","$262,011,220.20",1.11%
07/22/2021,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,"2,092,735","$257,469,187.05",1.09%
07/22/2021,ARKK,TERADYNE INC,TER,880770102,"1,942,876","$249,581,850.96",1.06%
07/22/2021,ARKK,2U INC,TWOU,90214J101,"5,343,005","$244,228,758.55",1.04%
07/22/2021,ARKK,SKILLZ INC,SKLZ,83067L109,"15,525,368","$240,177,442.96",1.02%
07/22/2021,ARKK,PAGERDUTY INC,PD,69553P100,"5,647,447","$233,917,254.74",0.99%
07/22/2021,ARKK,TUSIMPLE HOLDINGS INC - A,TSP,90089L108,"4,627,939","$228,759,024.77",0.97%
07/22/2021,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,"9,637,787","$228,608,307.64",0.97%
07/22/2021,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,"6,507,783","$204,279,308.37",0.87%
07/22/2021,ARKK,EDITAS MEDICINE INC,EDIT,28106W103,"4,414,555","$194,637,729.95",0.83%
07/22/2021,ARKK,PROTO LABS INC,PRLB,743713109,"2,062,306","$180,926,105.38",0.77%
07/22/2021,ARKK,BERKELEY LIGHTS INC,BLI,084310101,"3,543,815","$177,297,064.45",0.75%
07/22/2021,ARKK,TRIMBLE INC,TRMB,896239100,"1,718,422","$141,666,709.68",0.60%
07/22/2021,ARKK,VERACYTE INC,VCYT,92337F107,"3,353,313","$130,410,342.57",0.55%
07/22/2021,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,"1,917,013","$114,541,526.75",0.49%
07/22/2021,ARKK,SERES THERAPEUTICS INC,MCRB,81750R102,"5,331,430","$111,053,686.90",0.47%
07/22/2021,ARKK,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,"111,218,258.16","$111,218,258.16",0.47%
07/22/2021,ARKK,STRATASYS LTD,SSYS,M85548101,"4,294,661","$90,488,507.27",0.38%
07/22/2021,ARKK,KE HOLDINGS INC-ADR,BEKE,482497104,"2,208,595","$83,374,461.25",0.35%
07/22/2021,ARKK,MATERIALISE NV-ADR,MTLS,57667T100,"3,825,514","$81,062,641.66",0.34%
07/22/2021,ARKK,CERUS CORP,CERS,157085101,"12,643,934","$64,610,502.74",0.27%
07/22/2021,ARKK,COMPUGEN LTD,CGEN,M25722105,"6,652,075","$47,096,691.00",0.20%
07/22/2021,ARKK,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,"3,057","$276,597.36",0.00%
07/22/2021,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,"12,157","$849,652.73",0.00%
07/22/2021,ARKK,PURE STORAGE INC - CLASS A,PSTG,74624M102,"27,733","$559,929.27",0.00%
