date,fund,company,ticker,cusip,shares,market value ($),weight (%)
08/06/2024,PRNT,MATERIALISE NV-ADR,MTLS,57667T100,"790,540","$4,403,307.80",4.69%
08/06/2024,PRNT,STRAUMANN HOLDING AG-REG,STMN SE,BQ7ZV06,"33,466","$4,167,998.82",4.43%
08/06/2024,PRNT,RENISHAW PLC,RSW,0732358,"91,150","$3,993,721.58",4.25%
08/06/2024,PRNT,NANO DIMENSION LTD - ADR,NNDM,63008G203,"1,799,249","$3,922,362.82",4.17%
08/06/2024,PRNT,HP INC,HPQ,40434L105,"117,409","$3,845,144.75",4.09%
08/06/2024,PRNT,XOMETRY INC-A,XMTR,98423F109,"307,004","$3,834,479.96",4.08%
08/06/2024,PRNT,PROTO LABS INC,PRLB,743713109,"133,586","$3,828,574.76",4.07%
08/06/2024,PRNT,DASSAULT SYSTEMES SE,DSY FP,BM8H5Y5,"105,067","$3,799,558.37",4.04%
08/06/2024,PRNT,PTC INC,PTC,69370C100,"22,264","$3,744,359.52",3.98%
08/06/2024,PRNT,ANSYS INC,ANSS,03662Q105,"12,530","$3,715,646.20",3.95%
08/06/2024,PRNT,BICO GROUP AB,BICO,BKMFJ94,"1,007,112","$3,692,481.75",3.93%
08/06/2024,PRNT,DENTSPLY SIRONA INC,XRAY UW,24906P109,"149,761","$3,666,149.28",3.90%
08/06/2024,PRNT,AUTODESK INC,ADSK,052769106,"16,189","$3,654,181.08",3.89%
08/06/2024,PRNT,NIKON CORP,7731,6642321,"395,931","$3,654,578.21",3.89%
08/06/2024,PRNT,SIEMENS AG-REG,SIE,5727973,"21,052","$3,579,068.39",3.81%
08/06/2024,PRNT,ALTAIR ENGINEERING INC - A,ALTR,021369103,"43,782","$3,570,859.92",3.80%
08/06/2024,PRNT,STRATASYS LTD,SSYS,M85548101,"455,177","$3,441,138.12",3.66%
08/06/2024,PRNT,3D SYSTEMS CORP,DDD,88554D205,"1,169,067","$3,343,531.62",3.56%
08/06/2024,PRNT,FARO TECHNOLOGIES INC,FARO,311642102,"229,558","$3,294,157.30",3.51%
08/06/2024,PRNT,DESKTOP METAL INC-A,DM,25058X303,"633,194","$2,716,402.26",2.89%
08/06/2024,PRNT,AMETEK INC,AME,031100100,"10,223","$1,581,395.87",1.68%
08/06/2024,PRNT,GENERAL ELECTRIC CO,GE,369604301,"9,590","$1,518,672.40",1.62%
08/06/2024,PRNT,MICHELIN (CGDE),ML,BPBPJ01,"40,212","$1,520,294.13",1.62%
08/06/2024,PRNT,HEXAGON AB-B SHS,HEXAB S,BNZFHC1,"160,659","$1,510,330.75",1.61%
08/06/2024,PRNT,OC OERLIKON CORP AG-REG,OERL,4612757,"274,734","$1,481,747.76",1.58%
08/06/2024,PRNT,L3HARRIS TECHNOLOGIES INC,LHX,502431109,"6,443","$1,463,205.30",1.56%
08/06/2024,PRNT,ALIGN TECHNOLOGY INC,ALGN,016255101,"6,882","$1,431,043.08",1.52%
08/06/2024,PRNT,LINCOLN ELECTRIC HOLDINGS,LECO,533900106,"7,359","$1,403,729.25",1.49%
08/06/2024,PRNT,MOOG INC-CLASS A,MOG/A,615394202,"8,095","$1,369,026.40",1.46%
08/06/2024,PRNT,UNITED PARCEL SERVICE-CL B,UPS,911312106,"10,520","$1,325,730.40",1.41%
08/06/2024,PRNT,MELROSE INDUSTRIES PLC,MRO,BNGDN82,"213,058","$1,229,892.57",1.31%
08/06/2024,PRNT,MARKFORGED HOLDING CORP,MKFG,57064N102,"4,119,167","$1,153,366.76",1.23%
08/06/2024,PRNT,KAISER ALUMINUM CORP,KALU,483007704,"16,218","$1,120,825.98",1.19%
08/06/2024,PRNT,CARPENTER TECHNOLOGY,CRS,144285103,896,"$119,168.00",0.13%
08/06/2024,PRNT,3M CO,MMM,88579Y101,"1,017","$126,728.37",0.13%
08/06/2024,PRNT,ATI INC,ATI,01741R102,"1,791","$109,197.27",0.12%
08/06/2024,PRNT,5N PLUS INC,VNP,B2B3VZ3,"25,796","$108,785.62",0.12%
08/06/2024,PRNT,KENNAMETAL INC,KMT,489170100,"4,269","$102,456.00",0.11%
08/06/2024,PRNT,DUPONT DE NEMOURS INC,DD,26614N102,"1,316","$102,437.44",0.11%
08/06/2024,PRNT,EASTMAN CHEMICAL CO,EMN,277432100,"1,063","$100,123.97",0.11%
08/06/2024,PRNT,HEXCEL CORP,HXL,428291108,"1,688","$102,849.84",0.11%
08/06/2024,PRNT,SANDVIK AB,SAND,B1VQ252,"5,318","$101,820.38",0.11%
08/06/2024,PRNT,EVONIK INDUSTRIES AG,EVK,B5ZQ9D3,"5,018","$102,143.87",0.11%
08/06/2024,PRNT,AVIENT CORP,AVNT,05368V106,"2,325","$94,976.25",0.10%
08/06/2024,PRNT,HENKEL AG & CO KGAA VOR-PREF,HEN3,5076705,"1,164","$98,652.93",0.10%
08/06/2024,PRNT,EASTMAN KODAK CO,KODK,277461406,"18,817","$91,262.45",0.10%
08/06/2024,PRNT,ARKEMA,AKE,B0Z5YZ2,"1,118","$94,950.30",0.10%
08/06/2024,PRNT,JABIL INC,JBL,466313103,937,"$91,404.35",0.10%
08/06/2024,PRNT,SGL CARBON SE,SGL,4818351,"15,428","$97,552.47",0.10%
08/06/2024,PRNT,TORAY INDUSTRIES INC,3402,6897143,"20,679","$91,366.47",0.10%
08/06/2024,PRNT,VOESTALPINE AG,VOE,4943402,"3,962","$95,258.54",0.10%
08/06/2024,PRNT,MATERION CORP,MTRN,576690101,816,"$84,382.56",0.09%
08/06/2024,PRNT,XEROX HOLDINGS CORP,XRX,98421M106,"7,971","$77,398.41",0.08%
