date,fund,company,ticker,cusip,shares,market value ($),weight (%)
05/12/2025,PRNT,FARO TECHNOLOGIES INC,FARO,311642102,"118,936","$5,032,182.16",6.43%
05/12/2025,PRNT,XOMETRY INC-A,XMTR,98423F109,"128,797","$3,928,308.50",5.02%
05/12/2025,PRNT,3D SYSTEMS CORP,DDD,88554D205,"1,524,164","$3,612,268.68",4.61%
05/12/2025,PRNT,DENTSPLY SIRONA INC,XRAY UW,24906P109,"225,256","$3,561,297.36",4.55%
05/12/2025,PRNT,TITOMIC LTD,TTT,BYZ03N6,"18,851,718","$3,505,429.81",4.48%
05/12/2025,PRNT,PROTO LABS INC,PRLB,743713109,"84,088","$3,406,404.88",4.35%
05/12/2025,PRNT,STRATASYS LTD,SSYS,M85548101,"305,354","$3,358,894.00",4.29%
05/12/2025,PRNT,RENISHAW PLC,RSW,0732358,"97,941","$3,337,712.46",4.26%
05/12/2025,PRNT,PTC INC,PTC,69370C100,"20,120","$3,279,962.40",4.19%
05/12/2025,PRNT,SIEMENS AG-REG,SIE,5727973,"13,463","$3,243,831.64",4.14%
05/12/2025,PRNT,MATERIALISE NV-ADR,MTLS,57667T100,"599,226","$3,214,847.49",4.10%
05/12/2025,PRNT,AUTODESK INC,ADSK,052769106,"11,136","$3,201,377.28",4.09%
05/12/2025,PRNT,ANSYS INC,ANSS,03662Q105,"9,521","$3,177,538.54",4.06%
05/12/2025,PRNT,HP INC,HPQ,40434L105,"117,063","$3,097,486.98",3.95%
05/12/2025,PRNT,NANO DIMENSION LTD - ADR,NNDM,63008G203,"1,880,525","$3,065,255.75",3.91%
05/12/2025,PRNT,STRAUMANN HOLDING AG-REG,STMN SE,BQ7ZV06,"23,624","$3,038,995.91",3.88%
05/12/2025,PRNT,DASSAULT SYSTEMES SE,DSY FP,BM8H5Y5,"76,679","$2,907,894.72",3.71%
05/12/2025,PRNT,NIKON CORP,7731,6642321,"269,885","$2,671,549.50",3.41%
05/12/2025,PRNT,BICO GROUP AB,BICO,BKMFJ94,"755,442","$2,639,349.98",3.37%
05/12/2025,PRNT,AMETEK INC,AME,031100100,"7,131","$1,224,749.25",1.56%
05/12/2025,PRNT,KAISER ALUMINUM CORP,KALU,483007704,"17,776","$1,203,079.68",1.54%
05/12/2025,PRNT,ALIGN TECHNOLOGY INC,ALGN,016255101,"6,561","$1,193,314.68",1.52%
05/12/2025,PRNT,HEXAGON AB-B SHS,HEXAB S,BNZFHC1,"122,501","$1,184,606.76",1.51%
05/12/2025,PRNT,GENERAL ELECTRIC,GE,369604301,"5,343","$1,148,531.28",1.47%
05/12/2025,PRNT,MELROSE INDUSTRIES PLC,MRO,BNGDN82,"175,039","$1,108,673.54",1.42%
05/12/2025,PRNT,OC OERLIKON CORP AG-REG,OERL,4612757,"236,851","$1,086,493.39",1.39%
05/12/2025,PRNT,MICHELIN (CGDE),ML,BPBPJ01,"27,936","$1,049,353.11",1.34%
05/12/2025,PRNT,MOOG INC-CLASS A,MOG/A,615394202,"5,859","$1,050,167.16",1.34%
05/12/2025,PRNT,LINCOLN ELECTRIC HOLDINGS,LECO,533900106,"5,497","$1,021,782.36",1.30%
05/12/2025,PRNT,L3HARRIS TECHNOLOGIES INC,LHX,502431109,"4,454","$977,163.06",1.25%
05/12/2025,PRNT,UNITED PARCEL SERVICE-CL B,UPS,911312106,"9,972","$956,215.08",1.22%
05/12/2025,PRNT,5N PLUS INC,VNP,B2B3VZ3,"18,426","$102,238.08",0.13%
05/12/2025,PRNT,CARPENTER TECHNOLOGY,CRS,144285103,434,"$92,151.22",0.12%
05/12/2025,PRNT,AVIENT CORP,AVNT,05368V106,"2,418","$88,982.40",0.11%
05/12/2025,PRNT,JABIL INC,JBL,466313103,557,"$85,766.86",0.11%
05/12/2025,PRNT,SGL CARBON SE,SGL,4818351,"20,232","$89,843.58",0.11%
05/12/2025,PRNT,EVONIK INDUSTRIES AG,EVK,B5ZQ9D3,"3,494","$78,974.67",0.10%
05/12/2025,PRNT,DUPONT DE NEMOURS INC,DD,26614N102,"1,185","$79,122.45",0.10%
05/12/2025,PRNT,EASTMAN CHEMICAL CO,EMN,277432100,970,"$75,175.00",0.10%
05/12/2025,PRNT,SANDVIK AB,SAND,B1VQ252,"3,824","$81,129.70",0.10%
05/12/2025,PRNT,ARKEMA,AKE,B0Z5YZ2,"1,059","$78,914.20",0.10%
05/12/2025,PRNT,3M CO,MMM,88579Y101,567,"$80,854.20",0.10%
05/12/2025,PRNT,TORAY INDUSTRIES INC,3402,6897143,"12,086","$79,774.92",0.10%
05/12/2025,PRNT,KENNAMETAL INC,KMT,489170100,"3,596","$74,796.80",0.10%
05/12/2025,PRNT,VOESTALPINE AG,VOE,4943402,"3,059","$81,331.84",0.10%
05/12/2025,PRNT,HENKEL AG & CO KGAA VOR-PREF,HEN3,5076705,992,"$77,070.44",0.10%
05/12/2025,PRNT,HEXCEL CORP,HXL,428291108,"1,430","$73,773.70",0.09%
05/12/2025,PRNT,MATERION CORP,MTRN,576690101,952,"$71,799.84",0.09%
05/12/2025,PRNT,EASTMAN KODAK CO,KODK,277461406,"11,767","$63,424.13",0.08%
05/12/2025,PRNT,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"5,807","$5,807.40",0.01%
05/12/2025,PRNT,ATI INC,ATI,01741R102,163,"$11,647.98",0.01%
