date,fund,company,ticker,cusip,shares,market value ($),weight (%)
07/02/2025,ARKK,TESLA INC,TSLA,88160R101,"2,102,329","$632,191,353.59",9.56%
07/02/2025,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"1,597,571","$535,713,483.43",8.10%
07/02/2025,ARKK,ROKU INC,ROKU,77543R102,"5,811,290","$500,933,198.00",7.57%
07/02/2025,ARKK,ROBLOX CORP -CLASS A,RBLX,771049103,"4,221,164","$424,860,156.60",6.42%
07/02/2025,ARKK,ROBINHOOD MARKETS INC - A,HOOD,770700102,"3,858,737","$356,277,187.21",5.39%
07/02/2025,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,"6,931,706","$336,257,058.06",5.08%
07/02/2025,ARKK,CIRCLE INTERNET GROUP INC,CRCL,172573107,"1,703,820","$328,036,464.60",4.96%
07/02/2025,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,"2,758,075","$310,752,310.25",4.70%
07/02/2025,ARKK,TEMPUS AI INC,TEM,88023B103,"5,091,142","$302,642,936.19",4.57%
07/02/2025,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"2,068,015","$270,248,200.20",4.08%
07/02/2025,ARKK,ADVANCED MICRO DEVICES,AMD,007903107,"1,463,226","$199,159,690.86",3.01%
07/02/2025,ARKK,ARCHER AVIATION INC-A,ACHR,03945R102,"17,738,730","$175,258,652.40",2.65%
07/02/2025,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,"3,661,329","$134,553,840.75",2.03%
07/02/2025,ARKK,AMAZON.COM INC,AMZN,023135106,"558,486","$123,123,823.56",1.86%
07/02/2025,ARKK,DRAFTKINGS INC-CL A,DKNG UW,26142V105,"2,690,802","$112,986,775.98",1.71%
07/02/2025,ARKK,BLOCK INC,XYZ,852234103,"1,604,075","$109,510,200.25",1.66%
07/02/2025,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,"9,076,441","$109,461,878.46",1.65%
07/02/2025,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,"5,991,685","$105,034,238.05",1.59%
07/02/2025,ARKK,PAGERDUTY INC,PD,69553P100,"6,371,469","$99,394,916.40",1.50%
07/02/2025,ARKK,META PLATFORMS INC-CLASS A,META,30303M102,"137,690","$99,029,401.80",1.50%
07/02/2025,ARKK,TERADYNE INC,TER,880770102,"1,048,589","$96,386,300.88",1.46%
07/02/2025,ARKK,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,"17,895,779","$91,805,346.27",1.39%
07/02/2025,ARKK,GITLAB INC-CL A,GTLB,37637K108,"1,983,088","$90,250,334.88",1.36%
07/02/2025,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,"8,566,549","$84,637,504.12",1.28%
07/02/2025,ARKK,NATERA INC,NTRA,632307104,"513,105","$82,466,235.60",1.25%
07/02/2025,ARKK,NVIDIA CORP,NVDA,67066G104,"515,181","$78,977,247.30",1.19%
07/02/2025,ARKK,ILLUMINA INC,ILMN,452327109,"773,238","$75,893,309.70",1.15%
07/02/2025,ARKK,PINTEREST INC- CLASS A,PINS,72352L106,"2,127,430","$75,906,702.40",1.15%
07/02/2025,ARKK,TRADE DESK INC/THE -CLASS A,TTD,88339J105,"1,015,123","$74,601,389.27",1.13%
07/02/2025,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,"328,509","$73,809,402.12",1.12%
07/02/2025,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,"2,220,253","$67,917,539.27",1.03%
07/02/2025,ARKK,GUARDANT HEALTH INC,GH,40131M109,"1,303,867","$66,119,095.57",1.00%
07/02/2025,ARKK,VERACYTE INC,VCYT,92337F107,"2,321,889","$63,434,007.48",0.96%
07/02/2025,ARKK,AIRBNB INC-CLASS A,ABNB,009066101,"470,090","$63,654,886.90",0.96%
07/02/2025,ARKK,BWX TECHNOLOGIES INC,BWXT,05605H100,"431,909","$60,627,066.33",0.92%
07/02/2025,ARKK,DEERE & CO,DE,244199105,"117,738","$59,853,289.68",0.90%
07/02/2025,ARKK,KRATOS DEFENSE & SECURITY,KTOS,50077B207,"1,130,274","$48,680,901.18",0.74%
07/02/2025,ARKK,SOFI TECHNOLOGIES INC,SOFI,83406F102,"2,054,996","$36,250,129.44",0.55%
07/02/2025,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,"21,484,926","$27,715,554.54",0.42%
07/02/2025,ARKK,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"15,876,797","$15,876,797.47",0.24%
07/02/2025,ARKK,CERUS CORP,CERS,157085101,"10,451,290","$15,467,909.20",0.23%
