date,fund,company,ticker,cusip,shares,market value ($),weight (%)
04/14/2022,ARKF,BLOCK INC,SQ,852234103,"1,239,514","$156,240,739.70",11.45%
04/14/2022,ARKF,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"841,221","$130,212,598.59",9.54%
04/14/2022,ARKF,SHOPIFY INC - CLASS A,SHOP,82509L107,"209,938","$126,966,303.64",9.30%
04/14/2022,ARKF,TWILIO INC - A,TWLO,90138F102,"709,444","$103,550,446.24",7.59%
04/14/2022,ARKF,DISCOVERY LTD,DSY,6177878,"5,847,677","$69,626,099.92",5.10%
04/14/2022,ARKF,SEA LTD-ADR,SE,81141R100,"603,339","$68,279,874.63",5.00%
04/14/2022,ARKF,MERCADOLIBRE INC,MELI,58733R102,"59,883","$68,012,117.25",4.98%
04/14/2022,ARKF,UIPATH INC - CLASS A,PATH,90364P105,"3,102,588","$62,703,303.48",4.59%
04/14/2022,ARKF,TELADOC HEALTH INC,TDOC,87918A105,"867,957","$59,706,762.03",4.37%
04/14/2022,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,82837P408,"469,167","$59,499,758.94",4.36%
04/14/2022,ARKF,ROBINHOOD MARKETS INC - A,HOOD,770700102,"4,739,790","$56,356,103.10",4.13%
04/14/2022,ARKF,ADYEN NV,ADYEN,BZ1HM42,"29,654","$54,063,663.28",3.96%
04/14/2022,ARKF,ZILLOW GROUP INC - C,Z,98954M200,"1,024,757","$49,956,903.75",3.66%
04/14/2022,ARKF,DRAFTKINGS INC - CL A,DKNG,26142R104,"2,288,085","$38,325,423.75",2.81%
04/14/2022,ARKF,BILL.COM HOLDINGS INC,BILL,090043100,"154,631","$32,406,018.67",2.37%
04/14/2022,ARKF,TOAST INC-CLASS A,TOST,888787108,"1,441,295","$28,278,207.90",2.07%
04/14/2022,ARKF,STONECO LTD-A,STNE,G85158106,"2,624,097","$28,104,078.87",2.06%
04/14/2022,ARKF,JD.COM INC-ADR,JD,47215P106,"351,037","$20,458,436.36",1.50%
04/14/2022,ARKF,NU HOLDINGS LTD/CAYMAN ISL-A,NU UN,G6683N103,"2,798,124","$20,034,567.84",1.47%
04/14/2022,ARKF,Z HOLDINGS CORP,4689,6084848,"4,482,084","$18,324,207.35",1.34%
04/14/2022,ARKF,INTUIT INC,INTU,461202103,"37,037","$17,422,945.54",1.28%
04/14/2022,ARKF,GLOBAL-E ONLINE LTD,GLBE,M5216V106,"551,883","$16,959,364.59",1.24%
04/14/2022,ARKF,ETSY INC,ETSY,29786A106,"137,326","$16,131,685.22",1.18%
04/14/2022,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,"116,990","$14,720,851.70",1.08%
04/14/2022,ARKF,JSC KASPI.KZ GDR-REG S,KSPI,BMXZ8G7,"208,156","$14,550,104.40",1.07%
04/14/2022,ARKF,TWITTER INC,TWTR,90184L102,"295,981","$13,570,728.85",0.99%
04/14/2022,ARKF,FARFETCH LTD-CLASS A,FTCH,30744W107,"724,230","$10,725,846.30",0.79%
04/14/2022,ARKF,LENDINGCLUB CORP,LC,52603A208,"524,646","$7,355,536.92",0.54%
04/14/2022,ARKF,TCS GROUP HOLDING-GDR REG S,TCS LI,87238U203,"607,059","$1,453,906.31",0.11%
04/14/2022,ARKF,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,"908,748","$908,747.79",0.07%
04/14/2022,ARKF,SOUTH AFRICAN RAND,,ZAR,137,$9.39,0.00%
