date,fund,company,ticker,cusip,shares,market value ($),weight (%)
06/10/2025,ARKK,TESLA INC,TSLA,88160R101,"2,095,691","$646,688,328.78",10.44%
06/10/2025,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"1,871,491","$480,280,735.33",7.75%
06/10/2025,ARKK,ROKU INC,ROKU,77543R102,"6,035,754","$480,385,660.86",7.75%
06/10/2025,ARKK,ROBLOX CORP -CLASS A,RBLX,771049103,"4,826,898","$450,928,811.16",7.28%
06/10/2025,ARKK,TEMPUS AI INC,TEM,88023B103,"5,287,720","$353,959,976.80",5.71%
06/10/2025,ARKK,CIRCLE INTERNET GROUP INC,CRCL,172573107,"3,038,759","$350,216,974.75",5.65%
06/10/2025,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,"7,158,343","$301,294,656.87",4.86%
06/10/2025,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"2,192,535","$289,546,172.10",4.67%
06/10/2025,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,"2,620,160","$282,453,248.00",4.56%
06/10/2025,ARKK,ROBINHOOD MARKETS INC - A,HOOD,770700102,"3,769,589","$276,687,832.60",4.46%
06/10/2025,ARKK,ARCHER AVIATION INC-A,ACHR,03945R102,"15,461,323","$174,094,496.98",2.81%
06/10/2025,ARKK,AMAZON.COM INC,AMZN,023135106,"580,020","$125,852,739.60",2.03%
06/10/2025,ARKK,ADVANCED MICRO DEVICES,AMD,007903107,"1,024,031","$124,655,293.63",2.01%
06/10/2025,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,"3,709,931","$123,763,298.16",2.00%
06/10/2025,ARKK,BLOCK INC,XYZ,852234103,"1,860,368","$122,486,629.12",1.98%
06/10/2025,ARKK,META PLATFORMS INC-CLASS A,META,30303M102,"170,665","$118,451,749.90",1.91%
06/10/2025,ARKK,PAGERDUTY INC,PD,69553P100,"6,617,511","$106,343,401.77",1.72%
06/10/2025,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,"5,680,908","$103,222,098.36",1.67%
06/10/2025,ARKK,DRAFTKINGS INC-CL A,DKNG UW,26142V105,"2,794,732","$101,169,298.40",1.63%
06/10/2025,ARKK,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,"18,586,821","$99,811,228.77",1.61%
06/10/2025,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,"9,426,943","$95,117,854.87",1.53%
06/10/2025,ARKK,TERADYNE INC,TER,880770102,"1,089,067","$94,531,015.60",1.53%
06/10/2025,ARKK,GITLAB INC-CL A,GTLB,37637K108,"1,921,212","$93,447,751.68",1.51%
06/10/2025,ARKK,NATERA INC,NTRA,632307104,"532,935","$87,502,597.65",1.41%
06/10/2025,ARKK,TRADE DESK INC/THE -CLASS A,TTD,88339J105,"1,054,259","$75,368,975.91",1.22%
06/10/2025,ARKK,PINTEREST INC- CLASS A,PINS,72352L106,"2,209,570","$75,434,719.80",1.22%
06/10/2025,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,"8,833,572","$73,141,976.16",1.18%
06/10/2025,ARKK,ILLUMINA INC,ILMN,452327109,"764,410","$64,959,561.80",1.05%
06/10/2025,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,"2,258,547","$64,504,102.32",1.04%
06/10/2025,ARKK,GUARDANT HEALTH INC,GH,40131M109,"1,246,829","$61,755,440.37",1.00%
06/10/2025,ARKK,DEERE & CO,DE,244199105,"116,910","$60,989,608.80",0.98%
06/10/2025,ARKK,VERACYTE INC,VCYT,92337F107,"2,156,903","$60,069,748.55",0.97%
06/10/2025,ARKK,NVIDIA CORP,NVDA,67066G104,"400,804","$57,166,674.52",0.92%
06/10/2025,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,"148,673","$30,775,311.00",0.50%
06/10/2025,ARKK,AIRBNB INC-CLASS A,ABNB,009066101,"213,442","$29,670,572.42",0.48%
06/10/2025,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,"22,314,528","$26,777,433.60",0.43%
06/10/2025,ARKK,CERUS CORP,CERS,157085101,"10,854,834","$15,956,605.98",0.26%
06/10/2025,ARKK,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"16,285,279","$16,285,279.24",0.26%
06/10/2025,ARKK,SOFI TECHNOLOGIES INC,SOFI,83406F102,"108,396","$1,528,383.60",0.02%
