date,fund,company,ticker,cusip,shares,market value ($),weight (%)
03/18/2025,PRNT,BICO GROUP AB,BICO,BKMFJ94,"1,142,503","$4,605,743.88",5.58%
03/18/2025,PRNT,STRATASYS LTD,SSYS,M85548101,"389,592","$3,983,578.20",4.83%
03/18/2025,PRNT,TITOMIC LTD,TTT,BYZ03N6,"23,836,946","$3,958,108.29",4.80%
03/18/2025,PRNT,SIEMENS AG-REG,SIE,5727973,"15,365","$3,931,955.15",4.77%
03/18/2025,PRNT,DASSAULT SYSTEMES SE,DSY FP,BM8H5Y5,"88,304","$3,775,859.67",4.58%
03/18/2025,PRNT,NIKON CORP,7731,6642321,"330,569","$3,683,454.65",4.47%
03/18/2025,PRNT,STRAUMANN HOLDING AG-REG,STMN SE,BQ7ZV06,"26,031","$3,406,533.23",4.13%
03/18/2025,PRNT,PROTO LABS INC,PRLB,743713109,"90,670","$3,331,215.80",4.04%
03/18/2025,PRNT,NANO DIMENSION LTD - ADR,NNDM,63008G203,"1,498,336","$3,281,355.84",3.98%
03/18/2025,PRNT,ALTAIR ENGINEERING INC - A,ALTR,021369103,"28,399","$3,164,216.58",3.84%
03/18/2025,PRNT,3D SYSTEMS CORP,DDD,88554D205,"1,136,335","$3,113,557.90",3.77%
03/18/2025,PRNT,HP INC,HPQ,40434L105,"106,999","$3,093,341.09",3.75%
03/18/2025,PRNT,RENISHAW PLC,RSW,0732358,"85,062","$3,072,146.86",3.72%
03/18/2025,PRNT,FARO TECHNOLOGIES INC,FARO,311642102,"101,838","$2,952,283.62",3.58%
03/18/2025,PRNT,ANSYS INC,ANSS,03662Q105,"8,994","$2,922,600.30",3.54%
03/18/2025,PRNT,AUTODESK INC,ADSK,052769106,"10,757","$2,803,489.34",3.40%
03/18/2025,PRNT,XOMETRY INC-A,XMTR,98423F109,"104,775","$2,692,717.50",3.26%
03/18/2025,PRNT,PTC INC,PTC,69370C100,"16,725","$2,655,762.75",3.22%
03/18/2025,PRNT,DENTSPLY SIRONA INC,XRAY UW,24906P109,"167,469","$2,610,841.71",3.17%
03/18/2025,PRNT,MATERIALISE NV-ADR,MTLS,57667T100,"458,914","$2,404,709.36",2.92%
03/18/2025,PRNT,HEXAGON AB-B SHS,HEXAB S,BNZFHC1,"138,747","$1,603,185.00",1.94%
03/18/2025,PRNT,OC OERLIKON CORP AG-REG,OERL,4612757,"313,275","$1,469,755.48",1.78%
03/18/2025,PRNT,AMETEK INC,AME,031100100,"7,697","$1,374,915.11",1.67%
03/18/2025,PRNT,GENERAL ELECTRIC,GE,369604301,"6,577","$1,328,751.31",1.61%
03/18/2025,PRNT,MICHELIN (CGDE),ML,BPBPJ01,"35,879","$1,327,661.72",1.61%
03/18/2025,PRNT,MELROSE INDUSTRIES PLC,MRO,BNGDN82,"176,772","$1,197,878.15",1.45%
03/18/2025,PRNT,LINCOLN ELECTRIC HOLDINGS,LECO,533900106,"6,180","$1,180,256.40",1.43%
03/18/2025,PRNT,L3HARRIS TECHNOLOGIES INC,LHX,502431109,"5,492","$1,169,686.16",1.42%
03/18/2025,PRNT,KAISER ALUMINUM CORP,KALU,483007704,"16,129","$1,135,481.60",1.38%
03/18/2025,PRNT,UNITED PARCEL SERVICE-CL B,UPS,911312106,"9,232","$1,089,929.92",1.32%
03/18/2025,PRNT,ALIGN TECHNOLOGY INC,ALGN,016255101,"6,233","$1,057,054.47",1.28%
03/18/2025,PRNT,MOOG INC-CLASS A,MOG/A,615394202,"5,813","$1,025,355.07",1.24%
03/18/2025,PRNT,VOESTALPINE AG,VOE,4943402,"4,796","$133,783.87",0.16%
03/18/2025,PRNT,EVONIK INDUSTRIES AG,EVK,B5ZQ9D3,"5,204","$123,793.79",0.15%
03/18/2025,PRNT,SANDVIK AB,SAND,B1VQ252,"4,976","$115,633.78",0.14%
03/18/2025,PRNT,ARKEMA,AKE,B0Z5YZ2,"1,214","$109,455.97",0.13%
03/18/2025,PRNT,TORAY INDUSTRIES INC,3402,6897143,"14,505","$102,596.46",0.12%
03/18/2025,PRNT,SGL CARBON SE,SGL,4818351,"21,648","$102,496.87",0.12%
03/18/2025,PRNT,HENKEL AG & CO KGAA VOR-PREF,HEN3,5076705,"1,060","$87,640.62",0.11%
03/18/2025,PRNT,3M CO,MMM,88579Y101,605,"$92,692.05",0.11%
03/18/2025,PRNT,EASTMAN KODAK CO,KODK,277461406,"12,588","$87,864.24",0.11%
03/18/2025,PRNT,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"85,915","$85,914.82",0.10%
03/18/2025,PRNT,EASTMAN CHEMICAL CO,EMN,277432100,920,"$83,867.20",0.10%
03/18/2025,PRNT,DUPONT DE NEMOURS INC,DD,26614N102,"1,086","$84,382.20",0.10%
03/18/2025,PRNT,AVIENT CORP,AVNT,05368V106,"2,010","$81,706.50",0.10%
03/18/2025,PRNT,ATI INC,ATI,01741R102,"1,608","$82,619.04",0.10%
03/18/2025,PRNT,MATERION CORP,MTRN,576690101,840,"$73,684.80",0.09%
03/18/2025,PRNT,JABIL INC,JBL,466313103,518,"$71,665.30",0.09%
03/18/2025,PRNT,HEXCEL CORP,HXL,428291108,"1,320","$75,609.60",0.09%
03/18/2025,PRNT,CARPENTER TECHNOLOGY,CRS,144285103,415,"$76,393.20",0.09%
03/18/2025,PRNT,5N PLUS INC,VNP,B2B3VZ3,"15,906","$57,127.30",0.07%
03/18/2025,PRNT,MARKFORGED HOLDING CORP,,57064N201,1,$2.51,0.00%
