date,fund,company,ticker,cusip,shares,market value ($),weight (%)
01/11/2024,ARKF,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"933,375","$141,210,303.75",12.85%
01/11/2024,ARKF,SHOPIFY INC - CLASS A,SHOP,82509L107,"1,280,729","$103,867,121.90",9.45%
01/11/2024,ARKF,BLOCK INC,SQ,852234103,"1,309,634","$88,924,148.60",8.09%
01/11/2024,ARKF,UIPATH INC - CLASS A,PATH,90364P105,"2,934,627","$66,733,417.98",6.07%
01/11/2024,ARKF,DRAFTKINGS INC-CL A,DKNG UW,26142V105,"1,884,354","$63,257,763.78",5.76%
01/11/2024,ARKF,TWILIO INC - A,TWLO,90138F102,"825,920","$58,855,059.20",5.36%
01/11/2024,ARKF,ROBINHOOD MARKETS INC - A,HOOD,770700102,"4,334,502","$52,620,854.28",4.79%
01/11/2024,ARKF,ADYEN NV,ADYEN,BZ1HM42,"39,814","$50,294,125.77",4.58%
01/11/2024,ARKF,GLOBAL-E ONLINE LTD,GLBE,M5216V106,"1,116,190","$44,044,857.40",4.01%
01/11/2024,ARKF,MERCADOLIBRE INC,MELI,58733R102,"25,099","$40,112,217.84",3.65%
01/11/2024,ARKF,INTUIT INC,INTU,461202103,"63,913","$38,903,843.10",3.54%
01/11/2024,ARKF,TOAST INC-CLASS A,TOST,888787108,"1,864,495","$35,611,854.50",3.24%
01/11/2024,ARKF,STONECO LTD-A,STNE,G85158106,"1,714,074","$29,173,539.48",2.65%
01/11/2024,ARKF,ROKU INC,ROKU,77543R102,"325,186","$29,165,932.34",2.65%
01/11/2024,ARKF,DISCOVERY LTD,DSY,6177878,"3,676,896","$27,124,787.66",2.47%
01/11/2024,ARKF,ROBLOX CORP -CLASS A,RBLX,771049103,"637,456","$26,632,911.68",2.42%
01/11/2024,ARKF,PINTEREST INC- CLASS A,PINS,72352L106,"584,350","$22,065,056.00",2.01%
01/11/2024,ARKF,NU HOLDINGS LTD/CAYMAN ISL-A,NU UN,G6683N103,"2,276,245","$20,668,304.60",1.88%
01/11/2024,ARKF,TELADOC HEALTH INC,TDOC,87918A105,"935,109","$20,385,376.20",1.86%
01/11/2024,ARKF,BILL HOLDINGS INC,BILL,090043100,"258,530","$19,749,106.70",1.80%
01/11/2024,ARKF,LY CORP,4689,6084848,"5,575,814","$18,368,062.17",1.67%
01/11/2024,ARKF,JSC KASPI.KZ GDR-REG S,KSPI,BMXZ8G7,"168,859","$16,717,041.00",1.52%
01/11/2024,ARKF,SOFI TECHNOLOGIES INC,SOFI,83406F102,"1,940,258","$16,453,387.84",1.50%
01/11/2024,ARKF,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"824,356","$13,840,937.24",1.26%
01/11/2024,ARKF,AVIDXCHANGE HOLDINGS INC,AVDX,05368X102,"1,093,196","$12,407,774.60",1.13%
01/11/2024,ARKF,NVIDIA CORP,NVDA,67066G104,"21,520","$11,696,120.00",1.06%
01/11/2024,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,"68,636","$8,761,385.40",0.80%
01/11/2024,ARKF,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,"27,093","$7,641,309.72",0.70%
01/11/2024,ARKF,META PLATFORMS INC-CLASS A,META,30303M102,"16,411","$6,079,783.17",0.55%
01/11/2024,ARKF,ZILLOW GROUP INC - C,Z,98954M200,"91,006","$4,968,927.60",0.45%
01/11/2024,ARKF,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"2,481,869","$2,481,869.14",0.23%
