date,fund,company,ticker,cusip,shares,market value ($),weight (%)
07/27/2023,ARKF,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"1,182,552","$117,959,562.00",11.29%
07/27/2023,ARKF,SHOPIFY INC - CLASS A,SHOP,82509L107,"1,602,334","$103,638,963.12",9.92%
07/27/2023,ARKF,BLOCK INC,SQ,852234103,"1,270,187","$98,325,175.67",9.41%
07/27/2023,ARKF,DRAFTKINGS INC-CL A,DKNG UW,26142V105,"2,300,012","$72,473,378.12",6.94%
07/27/2023,ARKF,ROBINHOOD MARKETS INC - A,HOOD,770700102,"4,547,070","$57,929,671.80",5.54%
07/27/2023,ARKF,UIPATH INC - CLASS A,PATH,90364P105,"3,275,069","$56,691,444.39",5.43%
07/27/2023,ARKF,TWILIO INC - A,TWLO,90138F102,"864,765","$53,087,923.35",5.08%
07/27/2023,ARKF,GLOBAL-E ONLINE LTD,GLBE,M5216V106,"1,091,933","$46,352,555.85",4.44%
07/27/2023,ARKF,ADYEN NV,ADYEN,BZ1HM42,"24,499","$41,975,607.53",4.02%
07/27/2023,ARKF,DISCOVERY LTD,DSY,6177878,"4,143,623","$36,162,528.00",3.46%
07/27/2023,ARKF,INTUIT INC,INTU,461202103,"72,464","$36,004,463.04",3.45%
07/27/2023,ARKF,MERCADOLIBRE INC,MELI,58733R102,"30,468","$35,837,375.64",3.43%
07/27/2023,ARKF,BILL HOLDINGS INC,BILL,090043100,"278,978","$33,996,259.08",3.25%
07/27/2023,ARKF,ROKU INC,ROKU,77543R102,"443,216","$31,676,647.52",3.03%
07/27/2023,ARKF,STONECO LTD-A,STNE,G85158106,"2,262,874","$30,413,026.56",2.91%
07/27/2023,ARKF,TELADOC HEALTH INC,TDOC,87918A105,"961,704","$27,812,479.68",2.66%
07/27/2023,ARKF,TOAST INC-CLASS A,TOST,888787108,"1,126,616","$25,788,240.24",2.47%
07/27/2023,ARKF,NU HOLDINGS LTD/CAYMAN ISL-A,NU UN,G6683N103,"2,529,052","$19,853,058.20",1.90%
07/27/2023,ARKF,JSC KASPI.KZ GDR-REG S,KSPI,BMXZ8G7,"182,216","$15,688,797.60",1.50%
07/27/2023,ARKF,ROBLOX CORP -CLASS A,RBLX,771049103,"388,704","$15,528,724.80",1.49%
07/27/2023,ARKF,NVIDIA CORP,NVDA,67066G104,"32,806","$14,910,983.12",1.43%
07/27/2023,ARKF,PINTEREST INC- CLASS A,PINS,72352L106,"456,065","$12,633,000.50",1.21%
07/27/2023,ARKF,Z HOLDINGS CORP,4689,6084848,"4,166,314","$11,881,682.79",1.14%
07/27/2023,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,"74,052","$8,644,089.96",0.83%
07/27/2023,ARKF,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"8,306,777","$8,306,776.54",0.79%
07/27/2023,ARKF,SOFI TECHNOLOGIES INC,SOFI,83406F102,"714,362","$6,800,726.24",0.65%
07/27/2023,ARKF,ZILLOW GROUP INC - C,Z,98954M200,"98,200","$5,268,430.00",0.50%
07/27/2023,ARKF,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"311,846","$5,123,629.78",0.49%
07/27/2023,ARKF,AVIDXCHANGE HOLDINGS INC,AVDX,05368X102,"419,629","$5,106,884.93",0.49%
07/27/2023,ARKF,JD.COM INC-ADR,JD,47215P106,"116,250","$4,548,862.50",0.44%
07/27/2023,ARKF,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,"29,261","$4,524,628.43",0.43%
07/27/2023,ARKF,TCS GROUP HOLDING-GDR REG S,TCS LI,87238U203,"607,059","$6,070.59",0.00%
