date,fund,company,ticker,cusip,shares,market value ($),weight (%)
09/03/2024,ARKF,SHOPIFY INC - CLASS A,SHOP,82509L107,"1,059,647","$78,488,053.29",9.19%
09/03/2024,ARKF,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"380,521","$69,772,330.56",8.17%
09/03/2024,ARKF,BLOCK INC,SQ,852234103,"816,470","$53,952,337.60",6.32%
09/03/2024,ARKF,DRAFTKINGS INC-CL A,DKNG UW,26142V105,"1,278,631","$44,112,769.50",5.17%
09/03/2024,ARKF,ROBINHOOD MARKETS INC - A,HOOD,770700102,"1,963,653","$39,508,698.36",4.63%
09/03/2024,ARKF,ADYEN NV,ADYEN,BZ1HM42,"26,625","$39,114,160.17",4.58%
09/03/2024,ARKF,ARK BITCOIN ETF HOLDCO (ARKF),,MM005473T,"629,903","$36,931,212.89",4.33%
09/03/2024,ARKF,TOAST INC-CLASS A,TOST,888787108,"1,443,764","$35,891,973.04",4.20%
09/03/2024,ARKF,MERCADOLIBRE INC,MELI,58733R102,"15,762","$32,495,884.92",3.81%
09/03/2024,ARKF,SOFI TECHNOLOGIES INC,SOFI,83406F102,"4,006,300","$32,010,337.00",3.75%
09/03/2024,ARKF,ROKU INC,ROKU,77543R102,"467,414","$31,676,646.78",3.71%
09/03/2024,ARKF,ROBLOX CORP -CLASS A,RBLX,771049103,"698,667","$30,734,361.33",3.60%
09/03/2024,ARKF,PINTEREST INC- CLASS A,PINS,72352L106,"868,222","$27,817,832.88",3.26%
09/03/2024,ARKF,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"865,301","$27,239,675.48",3.19%
09/03/2024,ARKF,UIPATH INC - CLASS A,PATH,90364P105,"1,885,804","$24,289,155.52",2.85%
09/03/2024,ARKF,META PLATFORMS INC-CLASS A,META,30303M102,"45,038","$23,478,759.78",2.75%
09/03/2024,ARKF,NU HOLDINGS LTD/CAYMAN ISL-A,NU UN,G6683N103,"1,297,006","$19,416,179.82",2.27%
09/03/2024,ARKF,JSC KASPI.KZ ADR,KSPI,BJY21K1,"129,577","$16,965,516.61",1.99%
09/03/2024,ARKF,DISCOVERY LTD,DSY,6177878,"1,951,392","$16,746,153.04",1.96%
09/03/2024,ARKF,GLOBAL-E ONLINE LTD,GLBE,M5216V106,"476,012","$16,384,333.04",1.92%
09/03/2024,ARKF,INTUIT INC,INTU,461202103,"25,397","$16,006,713.22",1.87%
09/03/2024,ARKF,SEA LTD-ADR,SE,81141R100,"193,257","$15,133,955.67",1.77%
09/03/2024,ARKF,LY CORP,4689,6084848,"5,155,996","$14,097,076.41",1.65%
09/03/2024,ARKF,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,"40,360","$13,838,636.80",1.62%
09/03/2024,ARKF,NVIDIA CORP,NVDA,67066G104,"102,290","$12,210,357.30",1.43%
09/03/2024,ARKF,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,"42,677","$11,833,478.56",1.39%
09/03/2024,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,"69,939","$11,298,645.45",1.32%
09/03/2024,ARKF,BILL HOLDINGS INC,BILL,090043100,"186,622","$10,182,096.32",1.19%
09/03/2024,ARKF,AVIDXCHANGE HOLDINGS INC,AVDX,05368X102,"1,196,754","$9,657,804.78",1.13%
09/03/2024,ARKF,PAYPAL HOLDINGS INC,PYPL,70450Y103,"133,164","$9,645,068.52",1.13%
09/03/2024,ARKF,ZILLOW GROUP INC - C,Z,98954M200,"156,890","$8,676,017.00",1.02%
09/03/2024,ARKF,REDDIT INC-CL A,RDDT,75734B100,"134,712","$8,086,761.36",0.95%
09/03/2024,ARKF,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,"646,345","$6,436,352.05",0.75%
09/03/2024,ARKF,IBOTTA INC-CL A,IBTA,451051106,"73,992","$4,231,602.48",0.50%
09/03/2024,ARKF,AMAZON.COM INC,AMZN,023135106,"22,891","$4,086,043.50",0.48%
09/03/2024,ARKF,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"1,276,136","$1,276,136.35",0.15%
